start	end	text
294900	297900	the motor runs in motoring mode.
297900	307900	Otherwise, if the rotor rotates at a higher speed than the stator field, so the rotor speed is in the right part of the plot,
307900	314900	the motor runs in generator mode.
314900	325900	In this plot, you can see the relationship between torque, speed and frequency of three-phase voltage or current.
325900	336900	For constant frequency, you can have a maximum torque that are almost the same for the frequencies, but different maximum speed.
336900	343900	Control switch between the frequencies to stay on the maximum torque possible for that speed.
343900	356900	In terms of high cost, need for maintenance and lack of startiness, the one rotor induction motor is less attractive than the squirrel cage counterpart,
356900	360900	especially for electric propulsion in electric vehicles.
360900	368900	The squirrel cage induction motor is loosely named as the induction motor for electric vehicle propulsion.
368900	380900	In addition to the common advantages of commutator-less motor drives, the induction motor drives possess the definite advantages of low cost and ruggedness.
380900	396900	Disadvantages can generally upweigh their major disadvantage of control complexity and facilitate this technology being widely accepted for electric vehicles.
398900	408900	The permanent magnet motors are currently the most attractive motor drives for electric vehicle propulsion.
408900	423900	For the use of permanent magnets, they can have high power density and high efficiency, but we can also have problems like the high cost and thermal instability of the permanent magnet material.
423900	435900	Divide the permanent magnet brushless machine in permanent magnet synchronous motor and permanent magnet PLDC machine.
435900	447900	Brushless synchronous motors can be categorized as follows according to the shape of the back EMF developed at the air gap.
447900	456900	Petsodal for BLDC machine and sinusoidal for PMSM.
456900	469900	The structure of the permanent magnet brushes machine is the same for both PMSM and BLDC and consists of a stator housing a winding,
469900	474900	typically is three-phase connected in star or delta configuration.
474900	481900	A rotor equipped with permanent magnet that generates a magnetic field in the air gap,
481900	486900	feels quite similar to the induction motor's rotor magnetic field.
486900	496900	It's simpler compared with induction machine because here we don't have the cage bars and hand rings.
496900	504900	In this electric machine, the rotor rotates at the same speed as the rotating magnetic field of the stator,
504900	513900	the stator, so the mechanical speed of the rotor coincides with the synchronous speed of the stator magnetic field.
513900	521900	In this slide you can find the equivalent circuit of the permanent magnet synchronous motor.
521900	546900	In this slide you can find the equation at the top.
546900	571900	The working principle of a BLDC machine, similar to the PMSM machine, is based on the interaction of trapezoidal back EMF waveforms and rectangular armature current waveforms.
571900	583900	The BLDC motors are electronically commuted motors to help in achieving any directional torque as with mechanical commutation.
583900	595900	In the BLDC machine, we can use the DQ modeling as the PMSM machine because the back EMF are trapezoidal and not sinusoidal.
595900	605900	It is necessary to derive the model of the PM brushless machine in terms of its state variables.
607900	613900	In this slide you can find the equivalent circuit of the BLDC machine.
613900	627900	In this slide you can find the equation of the torque.
627900	645900	The switched reluctance motor is an electric motor that runs by reluctance torque.
645900	649900	The motor has no magnets or coils attached.
649900	657900	It is a solid salient pole rotor made of soft magnetic material.
657900	673900	When power is applied to the stator windings, the rotor's magnetic reluctance creates a force that attempts to align the rotor pole with the nearest stator pole.
673900	691900	In order to maintain rotation, an electronic control system switches on the windings of successive stator poles in sequence so that the magnetic field of the stator leads the rotor pole, pulling it forward.
691900	703900	As a reminder, in this slide you can see the basic architecture of a motion control system.
703900	711900	We can have an electric source, a stage of power converter, this transforms the voltage from DC to AC.
711900	723900	A lot of sensors, a controller and an electric machine that converts the electric energy to mechanical energy.
723900	727900	In this part we can talk about the control strategies.
727900	739900	In the right you can see the voltage to frequency control that it can still be found in industrial drives.
739900	748900	The method is a scalar method and it operates just on the module of the control quantities involved.
748900	754900	The main drawback is its limited dynamic performance.
754900	777900	With the letter ABC is denoted the static three-phase frame of the power supply system, with alpha beta the equivalent two-phase stator reference system, and with DQ the reference system joined with the rotor and that rotates with the same speed of the rotor.
777900	778900	We can pass from ABC frame to the operator.
778900	790900	We can pass from ABC frame to the alpha beta with Park transformation and from alpha beta to DQ frame with Clark transformation.
790900	804900	In this slide you can find the matrix you must applicate to transform from ABC frame to alpha beta frame and from alpha beta to DQ.
804900	816900	As you can see with these two transformations we can pass from a three-phase frame to a two-phase reference system that rotates with the rotor.
816900	823900	This is useful because we can use the same control strategies, the simple one from DC machines.
823900	839900	The speed-oriented control uses this advantage from the Clark and Park transformation and it's the most used control strategy for inverter-fed variable speed drives.
839900	859900	This control transforms the instantaneous three-phase system values that depend from the time, such as current and voltages, into an orthogonal two-dimensional coordinate system by means of the Park and Clark transformation.
859900	866900	This reference system rotates with the same frequency as the three-phase values.
866900	881900	So we pass from a three AC quantities to two DC quantities that can be represented as a space vector in two-dimensional coordinate system.
881900	896900	So this technique controls the variable of interest in module and phase with the aim of separating the current components that contribute to the flux and torque.
896900	905900	With this type of regulation it's possible to obtain rapid response and good adaption.
905900	916900	Here you can find all advantages of field-oriented control.
916900	923900	In this slide you can find the main structure of the field-oriented control.
946900	947900	The addition of mentorship is to focus on kinely WRfs and why you can use the maximum capacity because it must be established to keep doing that with the median, surprising tests that with the MC traits there.
947900	948900	In this slide you can find a gesprochen spelled B as an interviewed by the other.
948900	950900	Además line saúde-based control.
950900	968980	Have the challenge to have health care of your allegiance with Cornerstone or
