start	end	text
762040	771260	ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég é-g ég
771260	774680	OK ok ok ok ok ok ok ok ok ok ok ok ok ok ok cré a
774840	780880	Nrften kom ökvet faller aði aðið sjúðum erumt í að þaðum erumtρωðir og æðurði akkur berrar
781240	790560	og æðurlóður R déf Stern erumt Brittanyn og ærur
791480	797760	og Âúa Öaluri erumtumvisn âg ég kursλutan og æðalvur og ærlóður
797760	804760	Eifini
827760	857740	Ég, ég, ég, ég, ég, ég.
857760	887740	Ég, ég, ég, ég.
887760	917740	Ég, ég, ég, ég, ég.
917740	919740	Ég, ég, ég, ég.
919740	921740	Ég, ég, ég, ég.
921740	923740	Ég, ég, ég.
923740	925740	Ég, ég, ég.
925740	927740	Ég, ég, ég.
927740	929740	Ég, ég.
929740	931740	to
931740	935740	to
935740	937740	dr
937740	941740	skri
941740	943740	skri
943740	945740	we
945740	947740	had
947740	949740	to
951740	953740	jar
953740	955740	h scale
955740	957740	hins
957740	959500	hins
959500	965580	parts
966700	969740	in
969740	973500	Now we are, sir as .
973500	978640	Next, I also can apply group
978640	982560	points that are inspired to
982560	985880	as .
987120	992400	Popular link has
992400	999040	several resources
999040	1019040	So we can check the business in the models in the desktop and see the name of the pressure sensor in the desktop.
1019040	1039040	In the desktop, I can check that the world culture that comes to the computer and the world culture that comes to the computer and the world culture that comes to the computer.
1039040	1057040	Another reason which we can use the model in the desktop is the software that is important in some of the desktop and digital technology.
1057040	1071040	So we can check that the model in the desktop is activated as the model of the computer.
1071040	1077040	For the sensor, we can check that the model in the desktop is activated.
1077040	1089040	So we can check that the model in the desktop.
1089040	1095040	We can check that the model in the desktop.
1095040	1112040	and we can check that the model in the desktop.
1112040	1119040	We can check that the model in the desktop.
1119040	1147100	a
1147100	1168440	Undert átos álvað fúsum.
1168440	1170440	Ok, það er það er það?
1170440	1172440	Þa það er það?
1198440	1199860	þáð er það?
1204220	1207100	það han er þaðen soðir with æm …
1208440	1211160	þeð er það?
1213700	1221760	Þ ésig það þið ñ
1224880	1227360	þag vi чистir sniff coyntum en..
1228440	1232440	ésta
1258440	1264220	Fortsin again,
1264220	1267920	fyrra some
1267920	1272160	that you can
1272160	1273160	someone
1273160	1275580	find
1275580	1279940	and
1279940	1292780	I will not take the other question. I hope others can ask questions, guys.
1292780	1301700	So please try to be curious about this, it's very important.
1301700	1306500	I just have a doubt about when I'm doing all this stuff.
1306500	1315700	I go to the office, I sit on my desk, and which are the situations where I do all these things?
1315700	1323500	I don't know, verification, activities, validation, I receive a software CR, I receive an email,
1323500	1333500	how, in which way I go and do all this stuff from, yeah, just I'm curious to understand this.
1333500	1336500	Will you do, yeah, please.
1363500	1367500	Thank you.
1367500	1378500	Thank you.
1378500	1380500	and people have offered a R-Qetics
1381060	1384660	for their individual者.
1385780	1387380	To pay for it
1387700	1389180	to make sure that…
1390300	1391540	black seats
1391860	1393860	or helps see
1394180	1396100	and the
1396980	1399160	futures are
1399700	1400180	monitored
1400420	1402420	fromegasar.
1402420	1403500	As we saidt
1405340	1406420	in lemons
1406460	1407840	using text
1408020	1408180	Isleど
1408180	1419360	While the test is our environment.
1419360	1423500	In our situation environment.
1423500	1431080	So it simulates viewers que two is waters
1431080	1436480	and beyond that visitors object.
1436480	1437640	Water.
1437640	1444640	Yes, yes, yes, okay. Okay, clear.
1467640	1474640	Here it is .
1474640	1482640	For example, here is .
1482640	1488640	It has a different kind of .
1488640	1493640	And each plane, on the left of each plane,
1493640	1497640	you can see that we have two pounds of .
1497640	1502640	The first one, we have two different parts.
1502640	1507640	This is .
1507640	1517640	And for this reason, we have .
1517640	1522640	So, we have .
1522640	1524640	In the .
1524640	1529640	This is .
1529640	1536640	And also, from .
1536640	1538640	It has been .
1538640	1543640	If we are .
1543640	1548640	We have .
1548640	1550640	So, how .
1550640	1554640	For example, in this project, the real one is .
1554640	1557640	And here all the other .
1557640	1560640	So, which is .
1560640	1564640	And before, we see that .
1564640	1569640	So, we can log .
1569640	1570640	To log .
1570640	1571640	We have .
1571640	1572640	To log .
1572640	1573640	We have .
1573640	1574640	We have .
1574640	1579640	And we have .
1579640	1582640	to log .
1582640	1583640	To log .
1583640	1586640	We have .
1586640	1588640	To log .
1588640	1589640	And .
1589640	1590640	So, you can .
1590640	1595640	We have .
1595640	1596640	We have .
1596640	1601640	We have .
1601640	1603640	is
1631640	1639420	um
1643500	1649240	um
1650560	1653280	hился
1653280	1656060	hann
1656060	1658880	hann
1658880	1667520	If we have an edit that way we stand by this leg,
1667520	1668940	we can change our� Presidential Erfahr.
1668940	1672260	So here is the Power of the Melissa,
1672260	1673220	Philosophy
1673440	1677640	So here we can do the option on the phone,
1678060	1679760	來 over any generator
1679840	1682160	of specific reality.
1682320	1685240	Thisks, if we create some résey?"
1685240	1687420	to get the piece realidad
1687420	1691420	And we have to set the value we want to change.
1691420	1698420	Then we will set it to change .
1698420	1700420	Now we will start.
1700420	1705420	So for example, let's try to change .
1705420	1709420	So we want to change .
1709420	1711420	So we do write .
1711420	1715420	We generate .
1715420	1717420	And then we start to .
1717420	1723420	If we want to change .
1723420	1728420	So on the right .
1728420	1732420	So the .
1732420	1737420	If we want to change .
1737420	1741420	We have to change .
1741420	1743420	So we want .
1743420	1745420	And then .
1745420	1747420	In the .
1747420	1749420	We have .
1749420	1753420	As shown .
1753420	1757420	This way we are changing .
1757420	1759420	Okay.
1759420	1760420	Okay.
1760420	1764420	Now we will see how to make .
1764420	1767420	We can have .
1767420	1771420	For example, we can have .
1771420	1773420	The .
1773420	1775420	We can also .
1775420	1777420	So we can .
1777420	1779420	Or we can .
1779420	1781420	Or we can .
1781420	1783420	We can .
1783420	1785420	For .
1785420	1787420	For .
1787420	1789420	Or .
1789420	1790420	And .
1790420	1791420	Now we can .
1791420	1792420	All .
1792420	1793420	Make .
1793420	1795420	So .
1795420	1797420	To make .
1797420	1799420	We have to .
1799420	1812420	Check .
1812420	1816420	Then open .
1816420	1818420	Then click .
1818420	1821420	This way .
1821420	1822420	We have to .
1822420	1823420	Now we have to .
1823420	1824420	Now we have to .
1824420	1825420	And block .
1825420	1826420	The .
1826420	1827420	The .
1827420	1828420	The .
1828420	1829420	We want .
1829420	1830420	Which we want .
1830420	1831420	We drive .
1831420	1832420	Here .
1832420	1833420	Then we decide .
1833420	1834420	Which time .
1834420	1835420	We want .
1835420	1836420	We want .
1836420	1837420	We want .
1837420	1838420	Then .
1838420	1839420	We download .
1839420	1840420	We have .
1840420	1841420	This .
1841420	1842420	We use .
1842420	1843420	So .
1843420	1844420	Then .
1844420	1845420	We activate .
1845420	1846420	And .
1846420	1847420	We will .
1847420	1848420	We .
1848420	1849420	We .
1849420	1850420	We .
1850420	1851420	We .
1851420	1852420	We .
1852420	1853420	We .
1853420	1854420	Have .
1854420	1855420	To .
1855420	1856420	We .
1856420	1857420	We .
1857420	1858420	We .
1858420	1859420	We .
1859420	1860420	We .
1860420	1861420	We .
1861420	1862420	We .
1862420	1863420	Camilla .
1863420	1864420	Can I ask you .
1864420	1865420	If I can find .
1865420	1866420	This .
1866420	1867420	Window .
1867420	1868420	I mean .
1868420	1869420	Is it always .
1869420	1870420	Possible .
1870420	1871420	To use .
1871420	1872420	The .
1872420	1873420	If I .
1873420	1874420	Don't .
1874420	1875420	Find .
1875420	1876420	This .
1876420	1877420	Is .
1877420	1878420	No .
1878420	1879420	Kind of .
1879420	1880420	Constraint .
1880420	1881420	To .
1881420	1882420	To .
1882420	1883420	To .
1883420	1884420	To .
1884420	1885420	To .
1885420	1886420	This .
1886420	1887420	Is .
1887420	1888420	No .
1888420	1889420	This .
1889420	1890420	Is a .
1890420	1891460	If .
1891460	1892420	To .
1892420	1893420	To.
1893420	1894420	To.
1894420	1895420	To.
1895420	1896420	To.
1896420	1897420	To.
1897420	1898420	If .
1898420	1899420	To.
1899420	1900420	To.
1900420	1901420	To.
1901420	1902420	To.
1902420	1903420	To.
1903420	1904420	I.
1904420	1905420	Was.
1905420	1911420	I don't find the EES port window. Are there reasons for it?
1911420	1915420	Or should I ask someone?
1915420	1943420	Is it just something that comes from software so I can do it on every hardware or there are some hardware constraints to it?
1943420	1965420	Okay, so not all the kind of simulators have a fault injection unit hardware needed. This is what you're suggesting, right?
1965420	1972420	Okay, okay, got it.
1972420	1990420	If you want to generate a CFC code, what we have to do is choose the richness that you want to generate the scope. For example, here we can see that we can generate the CFC code.
1990420	2008420	For example, we can generate the CFC code. We can generate the CFC code. We can generate the CFC code.
2008420	2024420	We can generate the CFC code. We can generate the CFC code. We can generate the CFC code.
2024420	2026420	we can generate the CFC code.
2026420	2040420	For example, we can generate the CFC code. Like you would there, be a confirmation code.
2040420	2061920	Ör Copper
2061920	2077700	h General
2077700	2105780	A
2105780	2122040	and it will be able to
2122040	2125120	we see specifically
2125260	2127420	общ
2127460	2131780	and
2131980	2141060	.
2141220	2143020	3G hæltunre
2143100	2147820	tebel
2148460	2152380	Aulææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææææ,
2152380	2172540	So, for example, we want to create a signal on the accelerator filter.
2172540	2202540	Nightmarisніană'llăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăă andrăăăăăaăăăăăăăăăăăăăăăăăăăăăaăăăăăăăăăăăăăăăăăăăăăăăăăăăăăăă areăăăăăăăăăăăăăăcăăăăăăăă areăăăăăăăăăăăăă
2202540	2232520	og
2232520	2232680	74.
2233120	2239460	We can have a few climbed or a few meter.
2239580	2242140	We can have beachful municipal sector.
2242240	2246520	If you can have a bar torch.
2253920	2258840	If we can have a flu control or water.
2262520	2267520	leidur er reinforced
2268000	2270300	aðall蒙 það
2275660	2276280	þú það
2276360	2278860	þú sem nút
2278960	2281660	hlyóð
2283180	2285840	þú signal
2287000	2289340	in gold
2289340	2294620	верima fyrir ökkur ácきlau.
2294700	2298520	Vi Fußball redu progressive
2306620	2310300	precio feir ácunner
2310700	2314180	ein fyrir konradernir
2314260	2316620	giúpun einspar
2317260	2319140	Arefilis
2319340	2339360	Ö Dun
2339360	2342800	Úön
2342800	2344160	Úön
2344160	2347280	Úön
2347280	2348740	Úön
2348740	2369740	Just another question because we're basically using signals that are already implemented
2369740	2377740	which I can modify from the bus navigator stuff like that so why should I use the stimulus
2377740	2381740	which is the advantage because you are basically doing the same thing that I could do while I did
2381740	2385740	why should I use the stimulus instead?
2385740	2389740	I can use this example in the same way.
2389740	2409740	For example, whenever the data was made, it was expressed over some time, over some time, over some time, over some time, over some time, over some time.
2409740	2437740	So let's say that the model is going to be a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit.
2437740	2451420	ð soðan.
2451420	2461120	Ésta er umtur
2461120	2464640	óg að hefst
2464640	2477300	Áしい
2477300	2496160	Növ voices
2496160	2497660	NINGSBLEK
2497660	2498680	Ex-lige
2498680	2499960	Nagen
2499960	2502940	Neiborf
2502940	2505640	Það
2505640	2507060	Það
2507060	2508380	Það
2508380	2509500	Það
2509500	2510520	Það
2510520	2513600	Það
2516600	2517680	Það
2517680	2518780	Það
2518780	2519440	Það
2519880	2521620	Það
2523580	2524480	Það
2524580	2525700	Það
2525700	2526000	Það
2526000	2526120	Það
2526120	2526140	Það
2526160	2556140	Það er það er það.
2556160	2565680	Það er það er það er það er það er það það köامlý?
2566160	2568960	Er der að á.
2569200	2571100	Eu temos narte eru.
2571600	2578500	So aðeinnri П Barbara é að mekin assumý ovað fricastr zof tólk áhríðar nú.
2578940	2582320	Díffa vi þeguð arréu fæ Eckno æskskun.
2582540	2583940	Es í ø .
2585980	2587080	Ötla viðe vjötd.
2590280	2595280	Ótta h discreturururð fríðar üxlninskum Assād.
2595680	2625660	Ég ég ég ég ég ég ég.
2625680	2655680	Ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég ég
2655680	2685660	Ég ég ég ég ég ég.
2685680	2698000	E diga yes e eg ég ég ég ég ég ég ég ég ég.
2698020	2708540	Já ég ég ég ég ég ég ég ég ég ér Ñ apparon, ég ég ég ég ég ég a introducing Personen,
2708540	2713900	No
2713940	2718220	No
2718220	2727420	No
2727420	2749420	Kamila, hva það það það það það það það það?
2749420	2755420	Ötum greve það það það?
2755420	2766420	Já sé lo-, ég hva það það á en er podría több a hva íð þaðu?
2766420	2769420	Þe það er það?
2769420	2772420	Þa það er ...
2773420	2776500	Íg að það það eraær það það ég
2776500	2797240	Ogurannun 이�ін seð komodum að hflum yearni hl, og så priset denna hl Julygk Secondum og sёлva að erum repæðið hlumtoj með ein.
2797240	2800760	verðin hefikum kristir þan þess þess meかð ég fæðið
2801540	2805060	nónd til practüre líktið munröld
2808580	2812380	fákófsir erðský varðið
2813960	2820980	r 있으니까 derur
2820980	2822980	Ok, ok.
2822980	2824980	Hæði.
2824980	2826980	Ok, ok, ég.
2826980	2828980	Ok, ég.
2828980	2830980	Ok, ég.
2830980	2832980	Ok, ég.
2832980	2834980	Ok, ég.
2834980	2836980	Ok, ég.
2836980	2840980	Ok, ég.
2840980	2842980	Ok, ég.
2842980	2844980	Ok, ég.
2844980	2846980	Camila e Veronica, ég.
2846980	2848980	Thank you so much.
2848980	2850980	I'm sure there are
2850980	2852980	some doubts.
2852980	2854980	One that I
2854980	2856980	personally have is,
2856980	2858980	if you could find
2858980	2860980	this slide, probably the
2860980	2862980	first ones, where
2862980	2864980	you showed the
2864980	2866980	dashboard in control desk.
2866980	2868980	There are a lot of buttons, but I
2868980	2870980	believe it would be very interesting to
2870980	2872980	have an overview of which
2872980	2874980	are those buttons and to which
2874980	2876980	part of the model are connected.
2876980	2878980	Just a general
2878980	2880980	discussion about it, and then
2880980	2882980	eventually
2882980	2884980	maybe we can give
2884980	2886980	words to the participant
2886980	2888980	of this meeting.
2888980	2890980	Since there were no
2890980	2892980	questions, I guess everything is clear,
2892980	2894980	so maybe step by step someone
2894980	2896980	can make a recap of what has been said.
2896980	2898980	set.
2906980	2908980	Yeah, but a general slide, yeah,
2908980	2910980	that was, I guess, one of the
2910980	2912980	slides.
2912980	2914980	Yeah, this is, yeah, this is
2914980	2916980	ok, then we can talk
2916980	2918980	on it. For example, I don't know
2918980	2921980	what this MCP have more, I don't know
2921980	2924980	which are these buttons, why
2924980	2926980	conduct or close, what's that
2926980	2928980	that would be interesting to have
2928980	2930980	a general discussion of this
2930980	2932980	dashboard.
2932980	2934980	Here we have
2934980	2936980	the MCP
2936980	2938980	for a lot of
2938980	2940980	some people,
2940980	2942980	for example,
2942980	2944980	we also have
2944980	2946980	the MCM,
2946980	2948980	the MCP
2948980	2950980	that is
2950980	2952980	so we can
2952980	2954980	switch
2954980	2956980	here from
2956980	2958980	to the real one,
2958980	2960980	the other
2960980	2962980	so we can
2962980	2964980	But here we have
2964980	2966980	the
2966980	2968980	and
2968980	2970980	we have
2970980	2972980	something
2972980	2974980	or
2974980	2976980	we have
2976980	2978980	some
2978980	2980980	some
2980980	2982980	issues
2982980	2984980	here
2984980	2986980	and
2986980	2988980	next
2988980	2990980	here we have
2990980	2992980	our
2992980	2994980	composition
2994980	2996980	so
2996980	2998980	and then we can
2998980	3008980	and
3008980	3010980	we have
3010980	3012980	and we are
3012980	3014980	not
3014980	3016980	then
3016980	3018980	this
3018980	3020980	and
3020980	3022980	what about
3022980	3024980	if we are
3024980	3026980	or
3026980	3028980	if we are
3028980	3030980	in
3030980	3032980	but
3032980	3034980	if we
3034980	3035980	set a code
3035980	3036980	as we
3036980	3037980	saw before
3037980	3038980	for example
3038980	3040980	and
3040980	3042980	they
3042980	3044980	do not let
3044980	3046980	we have
3046980	3048980	we have
3048980	3050980	so
3050980	3052980	in our
3052980	3054980	case
3054980	3056980	we have
3056980	3058980	so
3058980	3060980	in our case
3060980	3062980	you can select
3062980	3064980	if you want to go
3064980	3066980	in the echo mode
3066980	3068980	or the response
3068980	3070980	or the action
3070980	3072980	of the
3072980	3074980	that
3074980	3076980	we can
3076980	3078980	do
3078980	3079980	the
3079980	3080980	presentation
3080980	3081980	that
3081980	3082980	we
3082980	3084980	want
3084980	3086980	to pass
3086980	3088980	then
3088980	3090980	we can
3090980	3092980	change
3092980	3094980	the
3094980	3096980	position
3096980	3098980	of
3098980	3100980	and
3100980	3102980	drive
3102980	3104980	and
3104980	3106980	drive
3106980	3108980	so
3108980	3110980	we can
3110980	3112980	decide
3112980	3114980	if we want
3114980	3116980	to go
3116980	3118980	if we want
3118980	3120980	here we can
3120980	3122980	provide
3122980	3124980	some things
3124980	3126980	of
3126980	3128980	but
3128980	3130980	if we want
3130980	3132980	to grab
3132980	3133980	the
3133980	3134980	we have
3134980	3135980	to open
3135980	3136980	the
3136980	3137980	charge
3137980	3138980	board
3138980	3139980	here
3139980	3140980	if
3140980	3141980	we
3141980	3142980	receive
3142980	3143980	these
3143980	3144980	items
3144980	3145980	going to be
3145980	3146980	green
3146980	3147980	and
3147980	3148980	teaching
3148980	3149980	the
3149980	3150980	day
3150980	3151980	zone
3151980	3152980	and
3152980	3153980	tell you
3153980	3154980	what
3154980	3155980	the
3155980	3157980	is
3157980	3158980	the
3158980	3159980	icon
3159980	3160980	between
3160980	3161980	if
3161980	3162980	we
3162980	3163980	are
3163980	3164980	our
3164980	3165980	population
3165980	3166980	is
3166980	3167980	and
3167980	3168980	if
3168980	3169980	we
3169980	3170980	want
3170980	3171980	to
3171980	3172980	do
3172980	3173980	for
3173980	3174980	example
3174980	3175980	that
3175980	3176980	we
3176980	3177980	want
3177980	3178980	to
3178980	3179980	kind
3179980	3180980	of
3180980	3181980	look
3181980	3182980	out
3182980	3183980	we
3183980	3184980	can
3184980	3185980	do
3185980	3186980	we
3186980	3187980	can
3187980	3188980	do
3188980	3189980	we
3189980	3190980	can
3190980	3192980	do
3192980	3193980	we
3193980	3194980	can
3194980	3195980	do
3195980	3196980	we
3196980	3197980	can
3197980	3198980	do
3198980	3199980	we
3199980	3200980	have
3200980	3201980	to
3201980	3202980	do
3202980	3203980	we
3203980	3204980	can
3204980	3205980	do
3205980	3206980	we
3206980	3207980	can
3207980	3208980	do
3208980	3209980	we
3209980	3210980	can
3210980	3211980	do
3211980	3212980	we
3212980	3213980	can
3213980	3214980	do
3214980	3215980	we
3215980	3216980	can
3216980	3217980	do
3217980	3218980	we
3218980	3219980	do
3219980	3220980	do
3220980	3221980	we
3221980	3222980	can
3222980	3223980	do
3223980	3224980	we
3224980	3225980	can
3225980	3226980	choose
3226980	3227980	if
3227980	3228980	we
3228980	3229980	want
3229980	3230980	to
3230980	3231980	use
3231980	3232980	the
3232980	3233980	simulated
3233980	3234980	models
3234980	3235980	or
3235980	3236980	if
3236980	3237980	we
3237980	3238980	want
3238980	3239980	to
3239980	3240980	use
3240980	3241980	the
3241980	3242980	simulated
3242980	3243980	models
3243980	3244980	to
3244980	3245980	create
3245980	3246980	missing
3246980	3247980	messages
3247980	3250980	we
3250980	3251980	have
3251980	3252980	to
3252980	3253980	go
3253980	3254980	to
3254980	3255980	if
3255980	3256980	you
3256980	3257980	have
3257980	3258980	that
3258980	3259980	can
3259980	3260980	change
3260980	3261980	to
3261980	3262980	create
3262980	3263980	missing
3263980	3264980	messages
3264980	3265980	we
3265980	3266980	have
3266980	3267980	to
3267980	3268980	go
3268980	3269980	to
3269980	3270980	create
3270980	3271980	missing
3271980	3272980	messages
3272980	3273980	are
3273980	3274980	sent
3274980	3275980	by
3275980	3276980	the
3276980	3277980	model
3277980	3278980	or
3278980	3279980	are
3279980	3280980	sent
3280980	3281980	by
3281980	3282980	the
3282980	3283980	real
3283980	3284980	electronic
3284980	3285980	control
3285980	3286980	unit
3286980	3287980	but
3287980	3288980	anyway
3288980	3289980	someone
3289980	3290980	is
3290980	3291980	sending
3291980	3292980	the
3292980	3293980	messages
3293980	3294980	anyway
3294980	3295980	someone
3295980	3296980	is
3296980	3297980	sending
3297980	3298980	the
3298980	3299980	messages
3299980	3300980	anyway
3300980	3301980	at
3301980	3302980	least
3302980	3303980	it doesn't
3303980	3304980	happen
3304980	3305980	for
3305980	3306980	magic
3306980	3307980	but
3307980	3308980	someone
3308980	3309980	had
3309980	3310980	to
3310980	3311980	configure
3311980	3312980	all
3312980	3313980	the
3313980	3314980	frames
3314980	3315980	sent
3315980	3316980	in
3316980	3317980	the
3317980	3318980	proper way
3318980	3319980	and
3319980	3320980	the
3320980	3321980	stop of
3321980	3322980	all the
3322980	3323980	frames
3323980	3324980	and
3324980	3325980	the
3325980	3326980	use
3326980	3327980	of
3327980	3328980	the
3328980	3329980	real
3329980	3330980	ones
3330980	3331980	and
3331980	3332980	the
3332980	3333980	one
3333980	3334980	of
3334980	3335980	the
3335980	3336980	two
3336980	3337980	and
3337980	3338980	the
3338980	3339980	and
3339980	3340980	the
3340980	3341980	and
3341980	3342980	the
3342980	3343980	and
3343980	3344980	the
3344980	3345980	and
3345980	3346980	the
3346980	3347980	and
3347980	3349980	and
3349980	3353980	the
3353980	3354980	and
3354980	3355980	the
3355980	3356980	and
3356980	3357980	the
3357980	3358980	and
3358980	3359980	the
3359980	3360980	and
3360980	3361980	the
3361980	3362980	and
3362980	3376980	and
3376980	3377980	the
3377980	3378980	and
3378980	3379980	the
3379980	3380980	and
3380980	3381980	the
3381980	3382980	and
3382980	3397980	and
3397980	3398980	and
3398980	3399980	the
3399980	3400980	and
3400980	3401980	and
3401980	3402980	the
3402980	3403980	and
3403980	3404980	the
3404980	3405980	and
3405980	3406980	the
3406980	3407980	and
3407980	3437980	G keskj portður þá kommer það mui um maður og az one apenas í hומרiinninninninninnnndu éferði þessum nied men up orð ein sej üðiðirninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninninn
3437980	3452980	so that we can have both our leaders and who wants to simulate with writing
3452980	3466980	for example, and also some people show that we will go
3466980	3475980	in the language speech, or in the SOC, .
3475980	3477980	So it's made for dashboards,
3477980	3486980	and we can open the project in .
3486980	3491980	Then we can also go to the outset,
3491980	3502980	so for example, in a chat we find somebody who is not in Washington.
3502980	3508980	For example, we work for some sensors,
3508980	3517980	and sensors that are not in this new dashboard,
3517980	3526980	and create a new layout to look inside the model in the very first section,
3526980	3530980	and we found them .
3530980	3537980	For example, we are working to the library,
3537980	3549980	so you can manually choose the position of the .
3549980	3550980	.
3550980	3556980	And then we have .
3556980	3562980	For example, you have .
3562980	3568980	So you have .
3568980	3569980	.
3569980	3581980	For example, you can go to the .
3581980	3585980	For example, you can go to the .
3585980	3586980	.
3586980	3587980	.
3587980	3588980	.
3588980	3590980	.
3590980	3592980	.
3592980	3593980	.
3593980	3594980	.
3594980	3595980	.
3595980	3598980	.
3598980	3604980	.
3604980	3610980	.
3610980	3626980	.
3626980	3631980	.
3631980	3635980	.
3635980	3639980	.
3639980	3664980	.
3664980	3668980	.
3669980	3690980	.
3690980	3694980	.
3694980	3695980	.
3695980	3723980	.
3724980	3725980	.
3725980	3753980	.
3754980	3755980	.
3755980	3759980	.
3759980	3760980	.
3760980	3761980	.
3761980	3763980	.
3763980	3764980	.
3764980	3765980	.
3784980	3785980	.
3785980	3794980	.
3794980	3795980	.
3814980	3824980	.
3824980	3825980	.
3825980	3827980	.
3827980	3829980	.
3829980	3830980	.
3830980	3831980	.
3831980	3833980	.
3834980	3835980	.
3835980	3836980	.
3836980	3837980	.
3837980	3838980	.
3838980	3839980	.
3839980	3840980	.
3840980	3841980	.
3841980	3849660	That is .
3849660	3857660	How long does it take?
3857660	3859640	Temutorði hæftði að skunk?
3859640	3859720	Er seg Undноп Хорошо til
3859720	3861760	emaðum lengur á rag að áðиксца.
3861760	3867020	Orði þurrskaconði hæftir?
3867020	3869020	Eugoo
3897020	3907840	Ok, ok, clear
3922360	3924840	Federica, hú það það það það?
3927100	3940800	Flað það það það
3940800	3963720	Ok, make sure that no one gives anything for granted, I mean the dashboard is not there
3963720	3972960	because it's a gift from the above, it's magic, or someone just has the hobby of creating
3972960	3979080	the hardware in the loop, of creating the dashboard, of implementing the software, this is for
3979080	3984280	everyone, just consider, ask always questions about the input you use for your work and the
3984280	3992760	output that are supposed to be delivered by your work, so before we were discussing fault
3992760	3998760	injection unit, if there is no proper hardware to implement it, you will never have the fault
3998760	4004520	injection unit, which means that you will never do automatic tests about the electrical fault,
4004520	4011400	for example, and if are expected to be done in a short period of time, then you should reconsider
