start	end	text
292980	301700	of is the displacement that is uh basically in practice the displacement is the overall volume of
301700	308980	all the combustion chambers of an engine because as you uh as you could probably know an engine is normally
308980	315700	not made of just one cylinder except for uh for uh for example uh scooters scooters and mopeds uh
317380	325220	most of the times have a single cylinder engines while for cars is the uh normally we have uh we have
325220	334020	several cylinders from uh two to n cylinders so basically the displacement is the sum of the uh of the
334020	343860	volumes of the volumes of the volumes swept by the by the piston in fact here you can see uh the uh if i denote
343860	353300	the bore with b and the stroke by s this is the area of the piston uh times the uh the stroke is the volume
353300	361380	swept by the piston times nc that is the number of cylinder in the uh in the engine so it's the overall volume
361380	369700	swept by the by the by the piston another important parameter is the compression ratio that is the
369700	377540	ratio between the volume at bottom that center and volume at top that center volume at bottom and the
377540	383620	bottom that center is the it's the maximum volume of the combustion chamber also including the dead volume
383620	391220	up here and the uh the volume at top dead center is basically the the dead volume the area that is not
391220	397380	the volume the volume that is not swept by the by the piston up here so the compression ratio gives
397380	404820	an idea it gives you an idea of how much we compress the air fuel mixture uh during the during the engine
404820	412900	operation another important parameter but actually not that relevant because since uh since we'll be
412900	421060	dealing uh mainly with uh with engines with car engines this uh this parameter will always be it's
421060	427300	a design parameter and will be always something around one basically the difference is that the
427300	433700	broadly the stroke ratio is the ratio between the bore and the stroke of the of the of the engine
435140	440020	here in the animation you can see what happens with different uh stroke ratios
440020	449140	if you have a lower stroke ratio uh with the equal engine speed will we're going to have an higher uh
449140	453060	piston speed respect to an engine with an higher stroke ratio
455780	462260	with uh with equal uh with equal um energy speed you see here that the the these three engines these
462260	469060	three uh these three engines have uh have the same rotational speed but the uh the piston speed is different for
469060	478340	these three okay then another another important parameter is the air fuel ratio that is the uh the ratio
478340	483940	between the uh between the the master the the air mess flow and the end of your flow
487460	496020	okay now let's uh talk specifically about um spark ignition engines that is gasoline engines
499060	509540	uh in uh in standard the um spark ignition engines the um what happens is that what we are uh what is
509540	517940	accessing the combustion chamber um through the intake manifold is uh an air fuel mixer
520340	527460	so imagine that we have this uh this stream of air fuel mixer that is accessing the um the the combustion
527460	533140	chamber chamber that is compressed and then there is the spark plug that triggers the combustion
533780	537300	what happens after that the spark plug is triggered the combustion
538020	544740	that we have uh uh that we have a flame front that is this guy here this orange this orange area here
544740	551780	that moves radially from the spark plug the place where the uh where the spark is triggered
552340	558580	towards the the outer part of the combustion chamber so we have this uh like this combustion waves
559220	564980	this combustion wave that moves from the spark plug towards the the outer part of the combustion chamber
567380	574820	for a traditional uh oh okay another important thing is that obviously the uh since the combustion
574820	583460	occurs occurs in the uh in the flame front the flame front will have uh burnt gases at its shoulder and
583460	587620	will have a fresh air fuel mixer ready to be burned in front of it
590420	598740	so another important thing for uh for traditional spark ignition engine is that the air fuel mixer is stoichiometric
599540	605140	what does stoichiometric means do any of you know what stoichiometric mixture means
611540	622660	i think from what i've read and seen that is a mixture that the air and fuel are in the ratio that
622660	634100	uh when the exhaust happens we don't have like salt or only monoxide carbon yeah basically it's the uh yeah
634100	642420	it's uh it's uh yeah it's that's basically it basically the stoichiometric ratio is the air fuel mixture
642420	651300	ratio for which we have complete combustion of the fuel without um and at exhaust there is no partial
651300	658740	combustion products and no excess oxygen so basically we're going to have just complete combustion
658740	668580	products at the exhaust and the most important thing no residual oxygen at the uh at the exhaust
669620	675620	so all the oxygen at our disposal all the oxygen contained in the air that we've uh that we've that
675620	684180	we've uh sucked in the combustion chamber has been used so no excess oxygen at the exhaust
687140	694420	uh this uh for um this is stoichiometric the um the the stoichiometric ratio is established it's a
694420	702500	quite precise number and it depends on the fuel for gasoline it's uh 14.7 something it's around that
702500	708180	number as you will see in the following and it depends on the uh it strictly depends on the fuel
708180	713540	it's a different number for uh for for gasoline it's a different number for uh it's another number
713540	721860	for uh for a methane it's another number for uh lpg and it's another number for uh let's say i don't know
721860	732820	other uh other fuels used in spark ignition engines for uh ethanol alcohol for example or uh methanol okay
733700	741140	so uh keep in mind that the uh that ideally the air fuel mixture that we use in our spark ignition
741140	746980	engine ideally should be always stoichiometric so no excess oxygen at the exhaust
746980	754580	in a spark ignition engine another important thing is that torque is regulated by modulating the airflow
755940	761700	let's see what do i mean when i say that the uh that the torque and hence power is regulated by
761700	768980	modulating the airflow roughly speaking without this is a totally general formula we can see the power
768980	776100	expressed as the product of an efficiency that is a function of the uh of the operating point of the
776100	782580	engine the operating point of the engine is defined by engine speed and um and torque and output torque
783700	787460	this is an efficiency so this is dimensionless times the
790100	799140	times the fuel flow times the um hi is a parameter is the heating value of the of the fuel that we're using
799780	806020	so this this parameter basically indicates how much energy we get when burning a given
806020	813060	quantity of uh given quantity of uh given quantity of that fuel so it's expressed as a unit of energy
813060	822180	divided by a by a mass so it's uh kilojoules per kilograms a kilogram kilojoules per kilogram and
822180	833060	it's a parameter it's fixed it depends only on the fuel so since we know that the um that the the mixer in a spark
833060	842740	ignition engine engine shall always be stoichiometric um we can express the the fuel the the the the fuel flow as
842740	851140	uh the uh air flow the air mass flow divided by the air fuel ratio and we know that this number should be fixed
851780	858740	for a spark ignition engine so basically we can express the the the fuel mass flow like this like this product
859620	864900	one divided by air fuel ratio times the uh the master flow the air mass flow
867140	872660	since this is fixed the only thing that i can that i can act on in this formula in order to change the
872660	881140	power is the um is the uh air mass flow so this is what i mean when i say that in a spark ignition engine
881140	886820	the the torque and that's the power is regulated by modulating the airflow because this is the only quantity
886820	891300	this is the only variable where i can act in order to uh to vary the power of the engine
895060	897380	is this clear any questions so far
900100	905140	clear it's clear okay great let's go ahead
908100	912900	so let's have another word on the on the importance of having a stoichiometric creation in an engine
912900	921780	as i said the um for a gasoline engine the air fuel the stoichiometric air fuel ratio uh is uh is
921780	925620	around there is something around this number it's something around the 14.7
927700	934260	what happens in case the um in case when in cases when the air fuel ratio is not this number but is a
934260	942260	higher or lower in case of rich mixer what happens to the engine is that the uh the engine this is all
942260	948340	this is always in case when the uh when the mixer is not excessively rich the uh the engine operates
948980	954500	almost normally so i mean that the user that when you're driving your car you cannot realize that the
954500	962820	mixer is slightly rich when the when this ratio is around uh let's say 16 16 dot something you won't see
962820	968100	any difference any you won't have any any strange feeling when driving your car because the uh the engine
968100	975220	will operate almost normally but what will happen it will happen if this if this value is higher than
975220	982900	expected it means that there is um sorry if this value is lower than expected in case of rich mixer
984100	991380	what will happen is that this happens because the uh the fuel flow is higher than what it should be in
991380	999220	order for a vast geometric mixture so it means that there will be not enough oxygen to burn all this
999220	1008820	fuel so at exhaust we're gonna find the partial fuel oxidates oxidation products like hc it's uh it's
1008820	1015220	hydrocarbons for that are hydrocarbons coming from the partial combustion of the gasoline carbon monoxide
1015220	1024100	that is another partial combustion products uh and uh and soot soot is the um is the uh is the carbon uh
1024100	1027140	is the carbon particulate that gives smoke at the exhaust
1029700	1037620	and um all these are pollutants all these are pollutants and if we are uh injecting if we are you
1037620	1046980	giving to the engine more fuel than uh then uh than necessary what will happen is that the fuel consumption
1046980	1052420	will be higher than expected because more fuel than necessary is going to be used by the engine
1053300	1058820	the opposite case is the case of lean mixer that is when the air fuel ratio is higher than 14.7
1059780	1067380	so it means that allegedly we are either injecting uh less fuel than expected or we are aspiring more
1067380	1076500	air than expected so ifr is going to be a number uh above 14.7 in terms of operation we are we are
1076500	1082980	probably going to have irregular operation misfire so it means that the combustion doesn't uh the
1082980	1089620	combustion doesn't doesn't progress smoothly it doesn't progress the combustion cannot be uh the
1089620	1090660	combustion is not good
1090660	1100900	another important thing is that the the flame front uh that is this guy here the the image the uh the
1102580	1108260	the abstract surface where you can imagine that the combustion occurs this moves with a finite speed
1108820	1113700	radially from the spark plug towards the other part of the combustion chamber with a finite speed
1114420	1119140	when the mixture is lean the flame front is going to be slower than expected
1121060	1126180	you can see the flame front as a as a flame literally you can see it as a flame
1126900	1133540	so if it moves slower and so it means that the combustion takes more time to occur it means that you
1133540	1141060	have a live flame uh that uh that stays for longer into the combustion chamber so basically you have this
1141060	1146580	flame that is eating the metal parts of the uh of the of the engine that are exposed to this flame all
1146580	1151220	the inner parts of the engine that are exposed to the combustion and this may lead to overheating
1152180	1156980	overheating may cause engine knock and printing your pre-ignition for those of you that don't know
1156980	1162660	what uh what knock and pre-ignition are we're going to see it in the following but just keep in mind that
1162660	1169140	in case of lean mixer uh of course there are engines that are designed in order to uh in order to
1169140	1174180	operate in lean mixer conditions because that there are some advantages in working these conditions
1174180	1179620	but it should be engines designed especially for running on a on a lean mixer
1181460	1187780	but for an engine not designed not designed as such the uh the result will be an increase
1187780	1193860	an increase in the mechanical and thermal stresses although as i said in some cases for engine especially
1193860	1200420	designed to operate in a to operate with the lean mixer there could be an um an increase in the
1200420	1207460	efficiency but keep in mind that the uh physical damage to the engine can be done it could be
1207460	1214180	counter-intuitive because it's it would expect that if i use more if i use more uh if i use more fuel
1214180	1220900	there will be much much more heat and so the the engine could could get overheated but no overheating
1220900	1228020	occurs when actually i'm using less fuel than expected so in case only mixture that is a far
1228020	1231940	more dangerous condition for the edge in respect to the rich mixture conditions
1234420	1243460	okay so let's have a word about combustion that occurs in the um in a spark ignition engine as i said
1243460	1256180	the the the flame front moves with a finite speed that is high but not really high compared to the um to the uh to the uh to the speed of the to the engine speed
1257220	1266980	because the engine speed is could be any number between 1000 and uh let's say normally for a for a for a car
1266980	1275540	from could be any number between 1000 and 6000 rpm 6000 rpm if you think about it it's a lot because it means
1275540	1282260	that you have the uh that you have the piston going up and down a hundred times a second that is not that is
1282260	1292900	not trivial so it's a it's quite high it's quite a high speed so it becomes relevant how much time the combustion
1292900	1302180	combustion takes to uh takes to occur so as i said the combustion uh the uh the flame front uh takes uh
1302180	1309940	moves with a finite speed so and uh in order to have an increase in pressure so that the uh the piston
1309940	1317220	can be pushed downwards and produce a mechanical torque at the ground shaft uh it means that imagine a
1317220	1321780	a very uh a very slow picture that you can uh that you can see the combustion chamber and you can see
1321780	1327940	with the the flame front progressing the pressure will increase some will increase as the flame front
1327940	1334020	progresses progresses from the from the spark plug towards the outer part of the combustion chamber
1334660	1342340	so it means that in order to have a pressure high enough to produce uh uh to produce a a force at the
1342340	1352020	piston level i shall have the um i shall have the the the flame front to be uh to be quite fast i mean in
1352020	1358500	order to have an appreciation a substantial pressure increase i need to have the combustion to be uh to
1358500	1368260	be almost total at this level do you agree but as i said the combustion takes some time to uh take some
1368260	1376260	time to occur and since the piston is moving is moving quite fast it means that i have to trigger
1376260	1382900	the spark plug i have to trigger the i have to trigger the spark a little bit in advance respect to the
1382900	1391860	time when the piston gets to the top at that to the top that center so i need some spark advance so spark
1391860	1399860	advance is a time that is a actually a spark advance is a is an angle is the angle respect to the top dead
1399860	1407940	center that i trigger the spark that i uh that i trigger the combustion by uh by lighting the the spark plug
1410420	1416340	is the is the angle before the before the top dead center that i have to use in order to have an
1416340	1424100	unappreciatable pressure level when the piston gets to the top dead center that is the the moment where
1424100	1430420	the pressure has to be high enough in order to push the piston downwards is this clear
1433540	1440340	yes okay let's say the let's say the let's see the the opposite case for you if it's not completely
1440340	1446900	clear to to some of you what will happen if i if i trigger the combustion when the piston is already
1446900	1452180	at the top dead center what will happen is that the i trigger the combustion i have the piston at the
1452180	1461460	top dead center the combustion starts but the pressure will i will have a a good extent of a sufficient
1461460	1467860	amount of the mixer that is burnt when the piston has already gone down gone downwards so the pressure
1467860	1474660	increase would wouldn't be that uh wouldn't be i won't have the peak pressure in a good position for
1474660	1480820	the piston in order to in order to to together to to harvest the maximum energy at the crankshaft level
1484580	1490660	so i need some spark advance i need to trigger the combustion some degrees before the top dead center
1490660	1500980	typically the spark advances are somewhere between uh are somewhere between 15 or even 10 up to 40 in
1500980	1510100	some cases for uh for since since since engines uh since um um uh later engines have the ability to
1510100	1518900	regulate to uh to to vary the the spark advance during engine operation basically the uh the the spark advance
1518900	1525940	could be uh is normally the most most common value is between 15 and 25 but uh modern engines are able
1525940	1532020	to regulate the spark advance anywhere between uh between uh 10 15 degrees and even 40 degrees in some
1532020	1541540	cases for very low load okay but keep in mind that what happens if the spark advance is too high
1542260	1547540	here in this graph in this chart here you see the you see the the pressure as a function of the
1547540	1557860	as a function of the uh of the crank angle here 360 is the top dead center so here for this case here
1557860	1564580	15 degrees it happens what i uh what i uh what i mentioned that last that is i um i triggered the
1564580	1570660	combustion too late so just a few degrees before the top dead center so what happens is that the pressure
1570660	1576500	peak is very low on the other hand what happens when i trigger the combustion a lot before the a lot
1576500	1584020	before the the top dead center i have a very high pressure i have a very high peak pressure
1585460	1591140	uh so ideally i can gather the maximum energy from the grankshaft but in this case what happens is that
1591140	1597300	before the top dead center the pressure is already very high so i could have an increase of the mechanical
1597300	1605700	stresses because the piston has to push has to push towards a high pressure level so that's why the uh that's
1605700	1613700	why the spark advance should be high but not not too high because if it's too high what happens is that
1613700	1620340	uh is that again have an increase of of the mechanical of the thermal and mechanical stresses in the engines
1620340	1627060	because what happens to i guess when i compress it it's temperature increases so that's why there's
1627060	1633620	there's also an increase of the uh of the thermal stresses uh along with uh with an increase of the
1633620	1642500	mechanical stresses that's because of this another thing that could happen is uh once again engine knock
1642500	1653060	and uh engine knock as we will see in the in the following and uh unless i use higher octane
1653060	1663860	uh number fuels octane number is a quality index for uh for for fuels that indicates the uh the maximum
1663860	1673700	extent that i can uh to to which i can compress a stereometric mixture of air and a given fuel uh before
1673700	1683620	it um before it uh it uh burns until the combustion starts on its own without triggering to it with the spark plug
1684660	1690500	so it's the it's the maximum extent to which i can compress the uh an air fuel stoichiometric mixture
1690500	1695860	before it uh uh setting yourself uh self burns self-ignite self ignites
1695860	1706260	the higher it is the better it is it's typically somewhere between 95 and 100 for gasoline uh while
1706260	1712020	while it can reach uh it can reach 120 for some fuels like methane questions
1717220	1717460	no
1717460	1729860	okay so uh let's go ahead in this slide something i wanted to mention is also the influence of the
1729860	1735780	compression ratio of the um oh something i uh something i didn't mention that is the most important
1735780	1741460	thing is that higher spark advance increases the peak pressure and does it increases the power and the
1741460	1746020	the power in deficiency why does it increase the power it increases the power because i have an
1746020	1754340	higher peak pressure so imagine this case 30 degrees with respect to 15 degrees uh in this case i'm
1754340	1760020	going to have with the same amount of fuel with the same fuel usage i'm going to have an higher
1760020	1765140	pressure so i'm going to have an higher power uh respect to this case when the spark advance is too low
1765780	1771380	so with a uh with an higher spark advance ideally i will have an higher efficiency higher power and thus
1771380	1778260	higher efficiency with the same amount of fuel use but i cannot increase the spark advance too much
1778260	1783140	because otherwise it will happen what i mentioned before that is increase of mechanical and thermal stresses
1783140	1786900	because the piston is moving towards uh towards a high pressure level
1789620	1797860	okay so something about the compression ratio because it's uh it's uh it's something that goes um that goes
1797860	1803540	with the uh with the spark advance the spark advance um it's uh it's uh it's a parameter it's something
1803540	1809220	that i can act on during engine operation while the compression ratio it's something designed that
1809220	1815540	it's something that is designed i mean there is actually a couple of engines with variable compression
1815540	1821300	ratio on the market but it's not what i'm trying to talk about here let's think about the uh the the
1821300	1827380	simple the the basic configuration of an internal combustion engine so the compression ratio it's a
1827380	1835860	design parameter it's something i cannot change during engine operation so higher compression ratios
1835860	1842740	lead to higher efficiency you can see the chart here of the influence of uh for an ideal for ideal
1842740	1848500	engines the influence of the compression ratio on the efficiency the higher the compression ratio the
1848500	1855700	higher the efficiency for the reasons for the same reasons that i mentioned when i talked about the
1855700	1861380	the spark advance an higher compression ratio increases the mechanical and thermal stresses because i
1861380	1869700	need to compress more my fuel mixture and could lead to engine knock and self ignition because if i compress
1869700	1876820	too much the fuel mixture it will self-ignite unless i use a higher octane number fuels
1879460	1886020	so an important note is that if i want to have an engine with a with an higher compression ratio
1886020	1893860	i have to act on the spark advance i may have to reduce the spark advance in order to uh in order
1893860	1899060	to avoid the phenomenon the the phenomena that i just mentioned that is engine knock and self ignition
1900740	1908260	turbocharged engines since the uh probably some of you may not know what turbocharged engines
1908260	1915060	are uh basically it's engines that where the fuel mixture is compressed by an external compressor
1916020	1921540	in the following we'll see how these engines since the the mixture is already compressed by this
1921540	1930260	compressor in beforehand uh may have to use lower compression ratios thus reducing the basic thermal
1930260	1937220	efficiency of the engine but this is uh just keep in mind that normally higher compression ratios lead
1937220	1943220	to higher efficiency but the compression ratio cannot be too high in order to avoid uh engine
1943220	1948500	knock and self ignition and keep in mind that it is a design parameter so you cannot change it
1948500	1956180	during engine operation so we mentioned a few times before misfire knock and pre-ignition
1956180	1964900	now let's see what these three things are all these three are combustion defects misfire when does misfire
1965860	1972340	when does misfire happen misfire happens when the fuel is too much diluted into the intake air
1973380	1980660	so it means that the that the mixer is too lean the air fuel ratio is too high in this case i don't have
1980660	1990020	enough fuel so the combustion cannot occur what happens is that uh what happens is that i have my unburned fuel
1990020	1997460	and uh and there that is uh that it is charged at the exhaust of the engine and this is pollutants
1998020	2004340	and of course the driver is not happy because he's feeling a jerk in the in the engine acceleration
2004340	2013220	and uh um and uh i'm throwing away money and uh it's of course pollutants that i am discharging at
2013220	2021140	the exhaust of the engines out of the engine the opposite case is choke the case of choke is when
2021140	2028340	the fuel is too little diluted into the intake air so it means that there is too much fuel respect to the
2028340	2033940	air that i'm sucking into the combustion chains also in this case the combustion cannot occur
2034740	2041780	the consequence is that i'm discharging unborn the fuel at the exhaust that is again pollutants
2041780	2047700	and the driver is not happy because the uh since the combustion has not occurred for that cycle i will
2047700	2057380	feel a jerk in the engine in the engine in the engine torque now let's talk about knock and pre-ignition
2057380	2064340	that is the two phenomena that has that have to be avoided that have to be avoided in order to uh
2064340	2072020	to break the engine what is knock knock is when the combustion is triggered by some other hot
2072020	2078660	hot spot that is normally the edge of the exhaust valve in the combustion chamber after the start of
2078660	2086100	the combustion triggered by the spark plug so you can see the animation here that what happens i have
2086100	2093220	the the combustion triggered by the spark plug the combustion progresses um in some other place inside
2093220	2098500	the combustion chamber i have another hot spot that triggers the creation of another flame front
2099540	2105060	what happens is that i have two flame fronts that collide when the two flame fronts collide
2105060	2111860	i have the release of a shock wave the shock wave progress inside the combustion chamber and basically
2111860	2121220	is like i'm giving a i'm hitting with the hammer the the engine end so this is a very a very impulsive
2121220	2127300	a very strong impulsive mechanical shock that i'm giving to the engine so it's something that in the long
2127300	2134100	run may create the potential may create damage to the engine so knock happens when there is another
2134100	2140100	hot spot that can trigger the combustions the combustion after the uh after the spark plug
2141220	2148180	pre-ignition is very similar to knock but it's uh it's a lot worse respect to to knock because while
2148180	2154900	less knock is acceptable in some way to have a few cycles where i have a little bit of knock of engine
2154900	2161300	knocking that has to be of course mitigated that has to be mitigated it has to be controlled in order
2161300	2168820	not to have mechanical damage pre-gnition is uh is worse it could cause a lot of damage to the engine
2170020	2175940	so this happens uh pre-gnition occurs when the combustion is triggered by also still by some other
2175940	2181700	hot spot in the combustion chamber but the combustion is triggered before the start of the combustion by the
2181700	2189460	the spark plug so it means that the combustion is triggered by this hot spot a lot before the uh
2189460	2197940	the piston reaches the top dead center so basically um it's like i have a you it's like i'm having an
2197940	2204420	angie it's like i'm trying to use a huge spark advance i'm trying to use to use a huge spark advance
2204420	2212820	and i have uh i have two combustions at the same time once again the collision of the two flame fronts
2212820	2221940	a lot before the top dead center may cause uh causes a a dramatic increase in the mechanical and thermal
2221940	2229700	stresses but pre-ignition is normally while knock may occur during the normal engine operation especially
2229700	2238100	if i'm uh with uh with the with engine that uh that that are designed to operate with a lean with a lean
2238100	2245780	mixer pre-ignition is something that could that should be avoided in uh that should be avoided always
2247060	2252340	because uh the lot of damage that it can cause it's uh it's very high the amount of damage it can cause
2254020	2258900	the pre-ignition is always a symptom it's always something that happens in when the uh when something
2258900	2263780	is not working properly in the engine it could be caused by overheating so it means that the the
2263780	2269540	cooling circuit of my engine is not working as it should the compression ratio is too high so it means
2269540	2276820	that i've totally that i've totally messed up the design of my engine uh or uh yeah well basically
2276820	2281460	that's it break mission normally occurs when there's a when there's something that is not working as
2281460	2283540	expected in the engine normally overeating
2283540	2294260	okay now let's see how we um how we we control the we control the fuel flow in uh how we control the
2294260	2298820	fuel flow and that's the power in an engine as i said the power the torque and that's the power in
2298820	2303700	internal combustion engine in a spark ignition engine is controlled by modulating the fuel flow
2303700	2311300	so uh that's uh that's uh that's a schematic where you can see all the uh where you can see all the
2311300	2319140	sensor where all the sensors involved in the uh in the process and let's follow this uh uh this uh
2319140	2325380	this uh this this list in order to understand what happens as i said the air fuel mixer should be
2325380	2335860	stoichiometric uh when the in order to have a fuel mixture an air fuel mixer that is stoichiometric uh
2335860	2344820	as i said i have to regulate the um the airflow the airflow is modulated by this guy here that is the uh
2344820	2351380	the throttle valve it's basically a valve that is uh that is able to choke the intake manifold in order
2351380	2357380	to modulate the airflow how does it modulate the airflow if i choke it it's like when i have a so
2357380	2363780	when i'm drinking my coke with a with a straw and i um and i close the straw with my fingers
2364420	2370980	so basically what changes here since the volumetric flow for the uh the volume flow of the of the
2370980	2377940	gases that i'm sucking inside the combustion chamber is fixed because it's fixed by the piston motion what
2377940	2385860	changes is the air density inside the straight here between the um between the throttle valve and the
2385860	2392180	uh and the combustion chamber what changes is the density when the valve is closed when this valve
2392180	2399460	is closed the density is low when this valve is fully open the the density is higher so i have the uh
2399460	2406660	the the density of the the air um the air density at atmospheric conditions when this valve is fully open
2407940	2419060	so keep in mind that the throttle opening angle is related to the accelerator pedal pressure i mean
2419620	2424900	when i say that they're related i mean that they are not mechanically connected but they are strictly
2424900	2430900	related so keep in mind that the uh the more i push the accelerator pedal the more the throttle valve
2430900	2437780	opens of course there is an actuator here with actuated with some logic by the engine control unit
2437780	2442900	but uh but i mean they are very closely very closely related
2445620	2450820	so once i've understood how i modulate the airflow inside the engine
2452260	2461060	uh in order to uh in order to have a stoichiometric uh stoichiometric mixture i have to understand how much
2461060	2470340	fuel to inject with this guy here that is the fuel injector located right before the intake port where
2470340	2472260	the valve closes the intake manifold
2474580	2476660	so i need to know how much fuel to inject
2478500	2486900	the intake so if i since i want to have stoichiometric ratio i have to know exactly how much fuel i have to know
2486900	2491300	um i have to know how much air i'm sucking inside the combustion chamber
2492100	2500900	so in order to uh to know the uh the mess of air that i'm uh that i've uh uh that i've sucked inside the combustion
2500900	2512420	chamber i need to uh to evaluate i need this all these sensors here basically this is not always present but
2512420	2519860	these two the e80 and the map are always present what are these three guys maf is the mass air flow sensor
2520900	2528820	this is not always present but it's a present of many times that is a sensor that is able to
2528820	2536340	directly measure the uh the master flow the massive flow rate while these two guys here are the intake
2536340	2542820	air temperature sensor and the uh manifold absolute pressure sensor so they are able to measure the
2542820	2548900	pressure and temperature of the air inside the intake manifold why do i need to know the uh the
2548900	2555300	pressure and the temperature inside the intake manifold because like that i can evaluate the i can
2555300	2562180	calculate the air density once i know the air density the volume the volumetric airflow is established
2562180	2566820	because it's grossly uh it's grossly fixed because it's established by the piston motion
2567700	2573060	i can calculate the mess i can i can i can produce an estimate of the of the airflow
2576420	2577140	so uh
2581940	2588900	as i said uh once i know the mess uh the mess uh the the the mess of air that i've sucked inside the
2588900	2596020	combustion chamber i know the how much fuel i need to inject inside the inside my combustion chamber as
2596020	2606740	well in order to have the stoichiometric ratio i may need some feedback action some feedback in order to
2606740	2612260	have a very precise regulation of the of the air of the air fuel ratio inside the engine
2612260	2619620	this feedback this feedback action comes from the lambda sensor that is located at the exhaust
2620420	2626820	because there are transients there during especially during transient conditions uh transient conditions
2627380	2635060	uh errors in the measurements of temperature pressure and so on or at um at very high energy speeds
2635060	2643620	uh or uh for uh uh phenomena dynamic phenomenon the dynamic phenomena in the uh in the intake and exhaust
2643620	2651540	manifold uh there are many factors that can affect the goodness that may produce a little error on my
2651540	2659220	estimate of the uh of the um of the m dot intake of the messware that i've uh that i've sucked inside the combustion
2659220	2667620	chamber so in order to have a very good regulation of the uh of the of the fuel ratio i need some feedback action
2667620	2672980	that comes from the lambda sensor the lambda sensor is able just keep in mind that it is able to measure
2675780	2683460	the the concentration of the oxygen at the exhaust ideally as we said if we have stoichiometric combustion
2683460	2696180	we are not going to have oxygen at the exhaust but some of you may say i have an oxygen at exhaust even in uh
2696180	2698660	in a rich mixer conditions right
2703220	2704340	so how does it work
2704340	2716340	it works that i have a baseline estimate of the uh of the master flow coming right by the sensors here
2716340	2721380	the signals coming from the sensors here are used by the engine control unit in order to compute
2721380	2727860	a first estimate of the of the of the air mess flow and eject some fuel based on that estimate
2727860	2739220	at the exhaust uh the lambda sensors says that there is no oxygen at the exhaust the engine control module
2739220	2745380	uh takes this information from the lambda sensors and decide and establishes to inject for the next
2745380	2754100	cycle a little bit less of a little bit less of fuel so once again injector injects a little bit less
2754100	2760580	of fuel that respect to the previous cycle the combustion occurs this time the lambda sensors
2760580	2768260	detects that there is some oxygen at the exhaust so the signal from the lambda sensor goes goes to
2768260	2773540	the engine control module the engine control module still using the information coming from the sensors
2773540	2780660	and the feedback from the lambda sensors decides to inject a little bit less a little bit more fuel
2780660	2786500	respect to the previous cycle so basically the regulation of the of the of the air fuel mixture
2786500	2791700	is something that uh you can see since the the regulation is very fast the uh the dynamic of this
2791700	2797140	sensor is very very is very very fast if you could look at the lambda uh at the value of the of
2797140	2804100	the lambda coming from the lambda sensor you will see it chatter between zero and one because basically
2804100	2812100	the uh the the the air fuel ratio is always chattering around 14.7 but since the regulation is very very fast
2812100	2819300	it's uh and the end is very very fine uh this is not important because on average we will always be
2819300	2822660	somewhere around 14.7 in terms of air fuel ratio
2826020	2828660	everything clear questions
