start	end	text
1431500	1433500	the initial value is zero the minimum is zero the maximum is one because it's a press and press
1433500	1435500	and we create it okay
1435500	1450500	now we go here just in that in couple usually you should put on start for example
1450500	1452500	right
1452500	1455500	have you done the lessons on couple
1455500	1459500	yes
1459500	1461500	okay
1461500	1467500	so here the difference is that you don't want to have an on start
1467500	1473500	it's saying that this is not allowed in test model the event handler
1473500	1485500	you will always have a test case and inside the test case you are going to do a sequence of operation
1485500	1490500	so you will never have an on event in this one
1490500	1491500	okay
1491500	1495500	you can even define system variables
1495500	1511500	for these
1511500	1513500	you
1513500	1515500	you
1515500	1517620	the
1518500	1520500	you
1520500	1521400	you
1522500	1523500	you
1523500	1525500	you
1525500	1553500	And this system variable can be called inside it.
1555500	1584500	So, let's suppose that you define those two test cases, okay?
1584500	1593500	And here you pass them a variable, enable, here and there.
1593500	1601500	You can change the value of this system variable from outside in order to enable or disable a different test case.
1601500	1602500	Okay?
1602500	1612500	So, this one is running live inside the simulation.
1612500	1614500	So, it's always running.
1614500	1617500	When you press play, it's always going to run.
1617500	1624500	If you want to rerun it, it's going to rerun every single test which is present inside here.
1624500	1631500	With this thing, you're going to check or uncheck if you want enable or disable it.
1631500	1633500	How do you do that?
1633500	1640500	And here you can create panels.
1640500	1641500	Hello.
1641500	1650500	Yes, we can give you.
1650500	1653500	Thank you.
1653500	1661500	This is a useful thing if you have to simulate a lot of things and you want to have under control a lot of things.
1661500	1668500	Because, in this case, you can put some checklists, where they are.
1668500	1680500	For example, you can put radio buttons here.
1680500	1687500	And from the properties, what you can do is call it in a different way.
1687500	1696500	So, this one will be this one.
1696500	1707500	And this one will be this other one.
1707500	1711500	And you can associate this with a symbol.
1719500	1720500	Okay?
1720500	1723500	Here, I don't know why you have all the...
1723500	1725500	Ah, symbol filter is signal.
1725500	1727500	Instead, we want a variable.
1727500	1732500	And we will enable this one.
1732500	1738500	And we're going to associate the other one to the other.
1742500	1743500	Okay?
1743500	1744500	Yes.
1744500	1745500	You save it.
1745500	1747500	I am presenting the screen.
1747500	1748500	Can you see my screen?
1748500	1749500	Another one.
1749500	1750500	Okay.
1750500	1751500	Okay.
1751500	1756500	You can change, for example, here, the background color.
1756500	1757500	You can put...
1757500	1758500	Start in color.
1758500	1759500	Ah.
1759500	1760500	Yes.
1760500	1761500	Which is the need.
1761500	1762500	That's the need.
1762500	1763500	That's the need.
1763500	1764500	Start coming from the...
1764500	1765500	Check box.
1765500	1766500	Group button.
1766500	1767500	Yes.
1767500	1768500	There's a container.
1768500	1769500	And stuff like this.
1769500	1782500	So, what I wanted to say to you is that...
1782500	1785500	I think that you're going to write...
1785500	1788500	Just a check of this case.
1788500	1794500	Just give me a second, please.
1794500	1795640	Okay.
1799500	1812500	Are you getting a lot of noise from here?
1812500	1813500	Yes.
1813500	1814500	I think so.
1814500	1815500	Okay.
1815500	1818500	If you do not understand, please, guys, tell me.
1818500	1820500	I'll try to fix it.
1820500	1821500	I don't know how.
1821500	1822500	But, yeah.
1822500	1823500	Think about...
1823500	1824500	You are doing...
1824500	1831500	You're writing some kind of check for...
1831500	1832500	Without changing anything.
1832500	1834500	Just checking signals.
1834500	1842500	For example, that the speed is reaching 100 kph while driving in 50 gear and the accelerator
1842500	1843500	is full-pressed.
1843500	1844500	Stupid example.
1844500	1853500	You can put here a test case and you can allow it to run real-time while you are measuring
1853500	1854500	variables.
1854500	1855500	Okay.
1855500	1864500	And, in this case, you will have a check directly on the car of what you need to test.
1864500	1865500	Okay.
1865500	1870500	Meanwhile, you can enable or disable the control of this test case.
1870500	1875500	Here, you can open the different panels you have.
1875500	1877500	For example, view panel one.
1877500	1879500	Here, you can enable and disable the test case.
1879500	1882500	I don't know why it's not the same thing in case.
1882500	1884500	But, yes, because it's a radio button.
1884500	1885500	No, no, no.
1885500	1889500	Let's check button, for example.
1889500	1891500	The second is 25.
1891500	1892500	Yes, exactly.
1892500	1897500	They have different...
1897500	1915500	The configuration is basically the same.
1915500	1920500	It's just that this one can be activated and deactivated, the other one is not.
1927500	1945500	It's going to update directly, and it's going to be activated and deactivated.
1945500	1949500	In this way, you can activate and deactivate it in real-time.
1949500	1957500	Furthermore, it's using this kind of functions.
1957500	1968500	It's going to create a report that you can analyze after the measurement.
1968500	1969500	Okay?
1969500	1970500	Yes.
1970500	1975500	So, here, for example, there are functions.
1975500	1987500	While you, with the couple, you're writing something like onSignalChange, onSysVar or onSignal,
1987500	2000500	here, you can write test wait for signal in range, match outside range or available.
2000500	2007500	So, for example, test wait for signal available is the first time it says wait for the availability
2007500	2009500	of all signal of a send node.
2009500	2018500	And, here, you have to set... to pass it, a Db node and a maximum waiting time.
2018500	2023500	So, in case the maximum waiting time has passed and the signal...
2023500	2029500	or all the signal are not yet received, it's going to report a test phase,
2029500	2035500	because it was waiting more than expected to achieve that condition.
2035500	2038500	Clear?
2039500	2040500	Yes.
2040500	2041500	Perfect.
2041500	2057500	So, the last thing I want to show you was...
2057500	2063500	Here, once you've created the tests, you can recall them from here.
2063500	2066500	In the window test, there is test modules.
2066500	2075500	Furthermore, you can create a test environment, where you insert double test modules, and you
2075500	2080500	can run outside the simulation setup.
2080500	2081500	Okay.
2081500	2089500	In this way, you can double click on it.
2089500	2095500	You can configure it to say on and off, to start immediately, or to start an environment variable,
2095500	2101500	on a system variable, on key, furthermore, and the state of the test module.
2101500	2105500	You can map it to a system variable.
2105500	2115500	Then, if you want a report or not, which components are useful for it, and on which bus it is done.
2115500	2117500	Here, you can edit test module.
2117500	2130500	As we did before, it's going to open a .cam file.
2130500	2132500	Here, inside, there is the debug.
2132500	2133500	Never used it.
2133500	2134500	You will not use it.
2134500	2135500	Don't worry.
2135500	2145500	And here, is if we want to reset the verdict, assign a failed result.
2145500	2148500	Once you've run the test, you can open the report directly from here.
2148500	2149500	Okay.
2149500	2156500	And you will have them here, that you can run directly from here.
2156500	2167500	The test setup, instead, it's going to take test units from VT system, from VT Studio, sorry.
2167500	2171500	So you're going to create a test configuration, but you need test units.
2171500	2176500	And it's going to look for vector test units.
2176500	2183500	Here, you can add the diagnostics device.
2183500	2188500	The diagnostic device, I don't know if you have seen it on, on Canalizer.
2188500	2189500	I think so.
2189500	2195500	It's basically the same as you were looking at the analyzer or stuff like this.
2195500	2200500	You can say here, on this scan, we have a diagnostic description.
2200500	2205500	So we have a diagnostic device, a tester, basically.
2205500	2210500	You need the CDPDX or MDX file.
2210500	2212500	Let me see if I have one.
2212500	2214500	Sorry.
2214500	2215500	I need to check on the, UI CDD somewhere on the, on the lessons, right?
2215500	2241500	I need to check on the, UI CDD somewhere on the, on the lessons, right?
2241500	2243500	Analysis and as well.
2243500	2244500	Yes.
2244500	2245500	Yes.
2245500	2248500	This should be one.
2248500	2250500	Okay.
2250500	2255500	Okay.
2255500	2258500	Okay.
2258500	2263500	Okay.
2263500	2264500	Okay.
2264500	2265500	Okay.
2265500	2267500	Okay.
2267500	2269500	Okay.
2269500	2271480	Okay.
2271500	2277800	We're going to see which is the protocol, Diagnostic N,
2277800	2281260	the target group, which are all the services,
2281260	2284500	and it's a physical request instead of a functional group request.
2284500	2287500	Do you know the difference between physical and functional?
2293860	2294860	No.
2296200	2300500	Okay, physical, it's targeting to a specific node.
2301500	2307500	So, for example, I'm asking to the engine control module something.
2307500	2320500	So, I have a direct request with a specific token ID addressing to the ECU 60,
2320500	2324500	for example, in this case, while the tester is F1.
2324500	2338500	I expect a response with this ID from the specific ECU to the tester.
2338500	2344500	The functional is I'm asking to powertrain different information.
2344500	2350500	You see that the KNIT is different, but even the ECUs are different,
2350500	2353500	and this is part of the group, of a specific group.
2353500	2358500	This is useful for OBD specification.
2358500	2366500	Basically, when you need to check all the powertrain units,
2366500	2370500	all the braking system and stuff like this, you will have functional addressing.
2370500	2378500	While the physical addressing is specific to the single ECU,
2378500	2383500	which can be the body, which can be the transmission, the engine, the DSP,
2383500	2388500	the, I don't know, the seat modules, and stuff like this.
2388500	2390500	Here, you don't have to configure anything,
2390500	2394500	because it's everything configured inside the CDD.
2394500	2398500	The only thing you could do is to add the DLL for the CDD key.
2399500	2401500	Have you seen what is the CDD key?
2407500	2408500	This one?
2410500	2412500	The security access.
2412500	2414500	Do you know where it is?
2416500	2421500	Basically, this is the first, basically the first interspace board, let me say.
2421500	2424500	So the original interspace board, as it is.
2424500	2425500	And now, as well.
2425500	2426500	Okay, I don't think so.
2426500	2431500	So the security access is the way to unlock the unit,
2431500	2436500	especially for production unit, not the development issues.
2436500	2441500	You need to unlock the security access.
2441500	2445500	It's done by an end shaking between the tester and the unit.
2445500	2450500	Basically, you are requesting a seed and you are sending a key to the unit,
2450500	2453500	according to the seed you have received.
2453500	2458500	And this way, the issue is kind of unblocked.
2459500	2463500	And this allows you to run routines, to change parameters inside,
2463500	2465500	directly from the diagnostic.
2465500	2471500	Furthermore, it's allowing you to enter programming session,
2471500	2475500	and to download a software on the unit.
2475500	2482500	So this is important, but it's something the owner of the software needs to provide.
2483500	2490500	So once we have created this, we are going to have these two windows,
2490500	2496500	but I prefer to use this one, which is a diagnostic console.
2496500	2501500	And here you can see a session control, to go into default session, programming session,
2501500	2505500	extended session, or end of line session.
2505500	2508500	Then you have this, you are the reset and stuff like this,
2508500	2512500	and you will have all the routines, all the IO control,
2512500	2518500	and everything which is present in the CDD,
2518500	2523500	it's going to be present on it.
2523500	2527500	So you can do all the diagnostics directly from here.
2527500	2529500	You have a tool which you can do.
2530500	2532500	Then what other things can be done?
2532500	2541500	We don't have this license, but anyway, it's possible to do even XCP.
2541500	2544500	We'll see next week with the Canapé.
2544500	2545500	What is the CP?
2545500	2548500	You have already done a lesson of Inca, right?
2548500	2550500	Please reply, guys.
2550500	2551500	Yes.
2551500	2552500	Yes.
2552500	2553500	Yes.
2553500	2554500	Yes.
2554500	2555500	Okay.
2555500	2558500	Canapé is the brother of Inca.
2558500	2562500	But while Inca is made from ITAS,
2562500	2569500	and it's more used from a German manufacturer for the power chain side,
2569500	2575500	Canapé is made by Vector, and it's used for almost every issue.
2575500	2584500	So while engine developers are more confident with Inca,
2584500	2588500	because the major part of the issues are made by Bosch,
2588500	2590500	and Bosch made also the basic software,
2590500	2596500	when they want a measurement, they want it in a format
2596500	2598500	which can be compatible with Inca.
2598500	2603500	So they want to adopt that file instead of an MDF or an MFO file.
2603500	2610500	But yeah, we are going to use a lot of Canapé in validation activities,
2610500	2615500	because it allows to do the same exact things of Inca,
2615500	2617500	and it's maybe even easier to use,
2617500	2623500	and more compatible with all other tools that we use in validation activities.
2623500	2626500	With Cano, you can measure XEP.
2626500	2628500	It's a little bit...
2628500	2633500	Cano is not meant for doing calibration.
2633500	2639500	It's more used to do simulations of a network and acquisition.
2640500	2647500	Furthermore, Cano can also measure variables on internet, on LIM, and stuff like this.
2647500	2651500	For now, we have only seen how to configure a Cannetwork,
2651500	2659500	but it's possible to measure internet networks, LIM networks,
2659500	2665500	flex-ray networks, and whatever networks you think about.
2665500	2671500	And with specific licenses, it's possible even to access the standard decalibration protocol,
2671500	2674500	which is the XEP or the CCP,
2674500	2679500	with another window here in the diagnostics.
2679500	2684500	Then I think we have seen everything in this,
2684500	2691500	because this analysis window is the same as it is for Canalyzer, basically.
2692500	2697500	So, yeah, that's it, I think for now.
2697500	2702500	Please, ten minutes, you have questions to ask?
2705500	2707500	Yes, as for now, yes.
2709500	2724500	No, Roberto, personally, for me, it's clear.
2724500	2730500	I have to read the slides, and I'm checking if something is not clear.
2730500	2736500	Roberto, are we going to have the lesson recorded?
2736500	2738500	Yeah, I recorded it.
2738500	2739500	Yeah, I recorded it.
2739500	2740500	Okay, yeah, nice.
2740500	2741500	Thank you.
2741500	2745500	No questions for me, so far.
2745500	2746500	All good.
2746500	2765500	Okay, guys, if everything is clear, well, I would suggest you to read again the slides.
2765500	2770500	There is less than what we said.
2770500	2772500	We need to be updated, let's say.
2772500	2774500	I will talk to Andrea to do that.
2774500	2778500	And if you have any doubts, please send me an email.
2778500	2785500	And I think that next week, between Thursday and Friday, we will have a lesson on Canapé.
2785500	2786500	Okay.
2786500	2790500	And for now, we're also taking consideration of the requests.
2790500	2791500	Yeah.
2791500	2792500	That's it from my side.
2792500	2795500	If you don't have any questions, I think you can talk to me.
2795500	2796500	Thank you.
2797500	2798500	All right.
2798500	2799500	Thank you, Robbie.
2799500	2800500	Ci vediamo.
2800500	2801500	Thank you.
2801500	2802500	Bye.
2802500	2803500	Bye.
2803500	2804500	Bye.
2804500	2805500	Bye.
2805500	2806500	Bye.
2828500	2829500	Bye.
