start	end	text
364880	365840	management plan
365840	370420	che permettono
370420	370740	quindi
370740	372940	di documentare
372940	373520	in qualche modo
373520	374500	delle strategie
374500	375560	delle metodologie
375560	377380	per sviluppare
377380	378880	il loro pezzetto
378880	380780	pezzetto in che senso
380780	381740	stiamo parlando
381740	382960	di requirement management plan
382960	383360	quindi
383360	384900	il requirement management plan
384900	385860	è un documento
385860	386840	per sviluppare
386840	387680	strategie
387680	388920	e metodologie
388920	390540	per poter
390540	392040	analizzare
392040	393060	raccogliere
393060	394440	tutti i requisiti
394440	395340	che provengono
395340	396240	dal cliente
396240	397120	che ha chiesto
397120	398260	di sviluppare
398260	399040	un prodotto
399040	400680	quindi raccogliere
400680	401640	questi requisiti
401640	402920	gestirli
402920	404180	tracciarli
404180	405840	e portarli
405840	407040	diciamo
407040	407540	sino
407540	408840	al raggiungimento
408840	410760	della realizzazione
410760	411260	quindi del
411260	412280	del prodotto
412280	415380	qualcuno
415380	415880	se qualcuno
415880	416280	alza la mano
416280	417040	io non posso vedere
417040	418240	interrompetemi
418240	419900	vorrei farti una domanda
419900	420880	ma questo tipo
420880	421720	di nomenclatura
421720	422940	ti puoi presentare
422940	423780	ti puoi presentare
423780	424780	che io non so chi
424780	425940	Pasquale Perrutta
425940	426740	sempre Pasquale
426740	427240	sì la voce
427240	427760	vai
427760	428460	a posto
428460	428840	allora
428840	430600	questa nomenclatura
430600	432120	del requirement management plan
432120	432700	è una cosa
432700	433160	diciamo
433160	434420	che è specifica
434420	435460	del cliente
435460	436560	viene ad esempio
436560	436860	da
436860	437360	no
437360	438240	da Spice
438240	438940	come
438940	440240	no no no
440240	440860	a Spice
440860	441500	non richiede
441500	442800	un requirement management plan
442800	443200	diciamo
443200	444720	nelle sue regole
444720	446600	il requirement management plan
446600	448760	è un supporto
448760	449560	al processo
449560	452320	che include
452320	453260	al suo interno
453260	454200	delle metodologie
454200	454940	a Spice
454940	456720	ah ok ok
456720	456960	ok
456960	458100	è un modo per dire
458100	458840	è un modo per dire
458840	460060	io ho questo piano
460060	461420	questo documento
461420	462260	ti riporto
462260	463340	al suo interno
463340	465440	tutto il flusso
465440	466260	da seguire
466260	467700	per poter
467700	468320	arrivare
468320	468900	ad esempio
468900	469740	alla
469740	471340	al test
471340	472100	del software
472100	472300	no
472300	474100	ti spiego
474100	475340	come definire
475340	476420	tutti i requisiti
476420	477560	quindi come raccoglierli
477560	478220	in che modo
478220	479180	seguendo sempre
479180	479900	delle metodologie
479900	480480	a Spice
480480	482880	è come se tu
482880	483920	documentassi
483920	484880	il flusso
484880	485660	dei requisiti
485660	486740	attraverso
486740	488060	le metodologie a Spice
488060	489980	però è un documento
489980	490360	ok
490360	491140	che ti permette
491140	492360	di seguire
492360	493180	e di far sì
493180	493940	che ad esempio
493940	494880	i requisiti
494880	495640	vengano scritti
495640	496740	tutti nello stesso modo
496740	498200	che non c'è nessuno
498200	499380	che possa deviare
499380	500680	dal processo
500680	502360	ok ok
502360	503100	è interessante
503100	503920	scusa Mario
503920	505680	se intervengo
505680	507740	quindi si tratta
507740	508720	di un processo
508720	509660	che viene ancora
509660	510640	prima del ciclo AB
510640	514040	no no no
514040	514860	questo in pratica
514860	515860	questo documento
515860	516980	non rappresenta
516980	517920	qui stiamo parlando
517920	518420	del requirement
518420	519200	management plan
519200	520540	quindi dopo
520540	521360	poi vedremo
521360	522320	segue
522320	522920	se vedete
522920	523420	questo
523420	524040	questo
524040	525020	questo flusso
525020	525680	circolare
525680	527220	permette
527220	527680	di
527680	528960	raccogliere
528960	529840	i requisiti
529840	530920	quindi
530920	531600	questa non è altro
531600	532220	che la parte
532220	532800	sinistra
532800	533480	del ciclo AB
533480	534980	quindi la parte
534980	535220	di
535220	536160	SIS 1
536160	536720	no
536720	538240	quindi raccogliere
538240	539040	i requisiti
539040	540080	strutturare
540080	540960	i requisiti
540960	543400	documentarli
543400	544020	e quindi
544020	545160	far sì che
545160	546080	ci sia una
546080	547300	consistenza
547300	548980	del requisito
548980	549800	ci sia una
549800	551560	validità del requisito
551560	552000	che sia
552000	552960	che non sia
552960	553820	ambiguo
553820	554820	che sia atomico
554820	555740	quindi tutto ciò
555740	556380	che a Spice
556380	557420	ci dice di fare
557420	559340	di prioritizzare
559340	560100	il requisito
560100	561000	di garantire
561000	561680	una qualità
561680	562680	e nello stesso
562680	562980	tempo
562980	563760	di mantenerlo
563760	564420	questo è quello
564420	564920	che il requirement
564920	565960	management process
565960	567260	chiede
567260	569180	e va a supporto
569180	569760	del project
569760	570660	management plan
570660	571360	per
571360	572900	la parte
572900	573700	dei requisiti
573700	575380	quindi stiamo parlando
575380	575880	della parte
575880	576600	sinistra
576600	577160	alta
577160	579200	in qualche modo
579200	579820	se vogliamo
579820	580780	far riferimento
580780	581860	al ciclo AB
581860	583940	quindi è
583940	584240	diciamo
584240	585000	la prima fase
585000	585900	che viene subito
585900	587000	dopo la richiesta
587000	588340	del cliente
588340	588660	sì
588660	589400	diciamo
589400	589760	e questo
589760	590700	non appena
590700	592160	il cliente
592160	592780	ci fornisce
592780	593540	un documento
593540	594280	però come dicevo
594280	594640	prima
594640	595760	diciamo
595760	596680	adesso noi abbiamo
596680	597680	in testa il concetto
597680	598400	del ciclo AB
598400	600160	della Spice
600160	600600	però
600600	601920	questo adesso
601920	603060	in questo contesto
603060	603640	lo possiamo vedere
603640	604820	come un supporto
604820	605540	ecco
605540	607040	al ciclo AB
607040	607960	e alle metodologie
607960	608540	Spice
608540	610280	ma lo si può vedere
610280	610720	in maniera
610720	611760	molto generale
611760	612060	perché
612060	613700	questo documento
613700	614200	può essere anche
614200	614900	utilizzato
614900	616480	per i clienti
616480	617740	che non hanno
617740	618860	necessità
618860	620320	di seguire
620320	621220	la Spice
621220	621980	perché non hanno
621980	622960	non sono in un ambito
622960	623780	automotive
623780	625460	e quindi
625460	627380	questo documento
627380	628660	viene a supporto
628660	629380	comunque
629380	630140	in ogni caso
630140	631100	per la definizione
631100	632120	della parte
632120	632740	del processo
632740	633520	dei requisiti
633520	634520	cioè tu comunque
634520	635020	puoi avere
635020	635960	questo documento
635960	637320	senza seguire
637320	639180	alla lettera
639180	639900	quello che ti dice
639900	640640	a Spice
640640	642080	Mario volevo
642080	643060	solo aggiungere una cosa
643060	643600	nell'ambito
643600	644360	della formazione
644360	645060	di base
645060	645880	al momento
645880	648040	i ragazzi
648040	649000	non hanno ancora
649000	650340	competenze
650340	651560	legate alla Spice
651560	652300	quindi per questo
652300	653220	ne facciamo riferimento
653220	654020	molto spesso
654020	654920	al ciclo AB
654920	655800	che è un po' più
655800	656720	come dire
656720	657680	semplice
657680	659140	da strutturare
659140	660160	però alla fine
660160	661740	è un set di regole
661740	662640	che aiuta
662640	664400	all'implementazione
664400	665040	del ciclo AB
665040	666200	che per semplificare
666200	666660	un attimo
666660	667980	a tutti
667980	668880	la visione
668880	669420	chiaro
669420	669780	chiaro
669780	670000	sì
670000	672700	diciamo che
672700	673320	la Spice
673320	673940	consente
673940	674340	di
674340	676080	fornisce
676080	676280	ecco
676280	676740	ci fornisce
676740	677480	come dice Pasquale
677480	677980	ci fornisce
677980	678680	delle regole
678680	679640	precise
679640	681240	per garantire
681240	682800	una certa qualità
682800	684020	nel campo
684020	685200	nel contesto
685200	685680	dei requisiti
685680	686560	una certa qualità
686560	687980	nel processo
687980	688780	dei requisiti
688780	689140	quindi
689140	690660	come far sì
690660	691200	che il requisito
691200	692000	sia chiaro
692000	692340	sia
692340	694260	semplice
694260	694760	da
694760	696440	capire
696440	697340	a tutti i livelli
697340	698680	sia testabile
698680	700100	e
700100	701460	sia
701460	702720	diciamo
702720	704120	feasible
704120	705200	nel senso che
705200	706660	il software
706660	707200	o
707200	707880	diciamo
707880	708660	in quel momento
708660	709160	il software
709160	709840	è in grado
709840	710380	di poter
710380	711320	di poter
711320	711840	recepire
711840	712440	quel requisito
712440	713360	e di poterlo sviluppare
713360	713520	ecco
713520	714420	ci sono delle regole
714420	715340	piccole regole
715340	717140	per poter
717140	718380	per poter
718380	718760	far sì
718760	719200	che il processo
719200	719780	dei requisiti
719780	720320	della gestione
720320	720800	dei requisiti
720800	721240	sia
721240	722960	sia
722960	724040	compliance
724040	724680	con quello
724680	725260	che a Spice
725260	726200	ci chiede
726200	726680	e con quello
726680	727520	che i clienti
727520	728440	chiedono
728440	730540	quindi a Spice
730540	731480	sono un insieme
731480	732420	di regole
732420	733380	e il requirement
733380	734220	management plan
734220	734800	raccoglie
734800	735560	queste regole
735560	737020	e le mette
737020	737940	in un documento
737940	738580	per far sì
738580	738980	che tu
738980	740380	una persona
740380	741200	che non ha mai
741200	742000	scritto requisiti
742000	742440	può aprire
742440	743400	questo documento
743400	743860	e iniziare
743860	744360	a leggere
744360	744800	e capire
744800	745360	come
745360	746860	avviene
746860	747540	il processo
747540	752360	quindi
752360	755380	è un documento
755380	755840	che non
755840	756260	continua
756260	756800	propriamente
756800	757360	i requisiti
757360	757600	ma
757600	758980	il regolamento
758980	759520	per scrivere
759520	760080	i requisiti
760080	762400	è una linea guida
762400	763520	la Bibbia
763520	764520	ti permette
764520	765740	è una linea guida
765740	767340	che ti dice
767340	767680	guarda
767680	768040	che tu
768040	769080	non appena ricevi
769080	769960	i documenti
769960	770780	dal cliente
770780	772120	sei in una fase
772120	772600	del ciclo
772600	772920	avv
772920	773880	alta
773880	774700	sinistra
774700	777200	cosa devi iniziare
777200	777680	a fare
777680	779440	ok
779440	780380	devi iniziare
780380	780980	a raccogliere
780980	781820	i requisiti
781820	782640	devi iniziare
782640	783760	ad analizzarli
783760	785200	e questo
785200	785720	lo vedremo
785720	786320	ecco
786320	787820	step per step
787820	788720	nelle seguenti
788720	789620	slides
789620	793080	va bene
799080	799840	diciamo
799840	800440	il perché
800440	801680	anche di questo
801680	803120	requirement management plan
803120	804640	qui mi sono
804640	805400	dimenticato plan
805400	806400	diciamo
806400	806800	il perché
806800	807420	perché ci sono
807420	808200	tante
808200	809240	tante sfide
809240	809960	tanti
809960	811360	diciamo
811360	812180	tanti punti
812180	812500	che
812500	815140	potrebbero
815140	816900	mettere in difficoltà
816900	817820	non solo
817820	818860	chi lavora
818860	819440	sul processo
819440	819740	ma
819740	821160	anche
821160	821960	l'intero
821960	822360	l'intero
822360	822860	progetto
822860	823100	ecco
823100	824340	l'intero
824340	825680	l'intero
825680	826720	ciclovita
826720	827520	del progetto
827520	828460	questo perché
828460	829980	diciamo
829980	830960	durante il ciclovita
830960	831860	di un progetto
831860	832600	non è detto
832600	832900	che
832900	833900	i requisiti
833900	834220	che noi
834220	834640	riceviamo
834640	835540	dal cliente
835540	836540	arrivino
836540	837680	a dicembre
837680	838420	e siano
838420	839580	gli stessi
839580	840860	fino alla fine
840860	841580	del ciclovita
841580	842400	del progetto
842400	844800	durante questa fase
844800	846160	i requisiti
846160	846680	potrebbero
846680	847440	cambiare
847440	848040	ci potrebbero
848040	848400	essere
848400	850480	potrebbero
850480	850880	cambiare
850880	851260	ci potrebbero
851260	851500	essere
851500	852460	tantissime
852460	853120	tantissimi
853120	853460	modi
853460	854400	per deviare
854400	855740	che ci siano
855740	856460	delle deviazioni
856460	857380	dai requisiti
857380	858620	principali
858620	859000	quindi
859000	859960	con questo
859960	860420	requirement
860420	860840	management
860840	861180	plan
861180	861540	con questo
861540	862820	documento
862820	863920	si riesce
863920	864900	a gestire
864900	866000	una miriade
866000	867640	numerosi
867640	868300	cambiamenti
868300	868760	all'interno
868760	869800	del ciclovita
869800	870400	del progetto
870400	871020	questo perché
871020	871800	all'interno
871800	872480	del documento
872480	872780	è anche
872780	873540	rappresentato
873540	874460	come gestire
874460	875220	eventuali
875220	876100	cambiamenti
876100	878160	di programma
878160	878680	quindi
878680	880180	quali sono
880180	880660	le regole
880660	881180	quali sono
881180	883460	il modus
883460	884040	operandi
884040	884720	nel caso
884720	885260	in cui
885260	886000	ci siano
886000	886740	dei cambiamenti
886740	887140	all'interno
887140	887720	del ciclovita
887720	888260	del progetto
888260	888580	e quindi
888580	889960	uno è pronto
889960	891100	ad affrontare
891100	893020	questi cambiamenti
893020	894560	questi cambiamenti
894560	895020	che potrebbero
895020	895380	venire
895380	895920	sia
895920	897580	potrebbero esserci
897580	898320	sia cambiamenti
898320	898880	interni
898880	899480	che cambiamenti
899480	899860	derivanti
899860	900560	direttamente
900560	902020	dal cliente
902020	902460	stesso
902460	904520	e comunque
904520	905280	eviterebbe
905280	905660	in qualche
905660	906400	evita in qualche
906400	906800	modo
906800	907660	che ci siano
907660	908840	delle miscommunication
908840	909580	quindi mancate
909580	910400	comunicazioni
910400	911500	o mancanza
911500	913320	di comprensione
913320	914780	perché
914780	915220	se
915220	916260	non c'è
916260	917020	una linea guida
917020	917560	che ti dice
917560	918840	come affrontare
918840	919560	il processo
919560	920840	chiunque
920840	922020	può affrontarlo
922020	922620	in una maniera
922620	923200	differente
923200	924060	rispetto ad un altro
924060	924800	seppure
924800	926580	ad esempio
926580	928040	facendo l'esempio
928040	928820	di un
928820	930260	ambito automotive
930260	931140	quindi ci sono
931140	931800	delle regole
931800	932460	definite
932460	933380	dallo standard
933380	934140	a spice
934140	935400	seppure ci siano
935400	935960	quelle regole
935960	936540	dello standard
936540	937300	a spice
937300	939500	fidatevi che
939500	941040	se non c'è
941040	941800	un documento
941800	942860	che dice
942860	943580	come
943580	944500	affrontare
944500	945100	il processo
945100	946160	ci sono
946160	946980	tantissime
946980	947740	deviazioni
947740	948340	ognuno
948340	949380	si sente libero
949380	950240	di scrivere
950240	951180	un requisito
951180	951760	in un modo
951760	952360	piuttosto che
952360	953020	in un altro
953020	954620	comprenderlo
954620	955100	in un modo
955100	955680	piuttosto che
955680	956240	in un altro
956240	956600	quindi
956600	958080	questo è veramente
958080	959460	molto fondamentale
959460	961220	questo requirement
961220	962040	management plan
962040	963460	diciamo
963460	964640	dalla mia esperienza
964640	966480	ne ho visti pochi
966480	967180	all'interno
967180	967860	diciamo
967860	969520	dei processi
969520	969860	diciamo
969860	970400	lavorando
970400	972800	lavorando
972800	973360	in altre
973360	975160	in peer one
975160	975540	anche
975540	976200	molto
976200	977580	molto importanti
977580	978400	questi
978400	978800	requirement
978800	979440	management plan
979440	980360	facevano fatica
980360	981060	ad emergere
981060	982380	ad essere eseguiti
982380	983620	lavorando
983620	984940	con Kineton
984940	986320	presso Garrett
986320	987800	lo scorso anno
987800	988480	questo requirement
988480	989040	management plan
989040	989540	è servito
989540	990420	tantissimo
990420	991480	per evitare
991480	992120	che ci siano
992120	993060	queste deviazioni
993060	994480	ed insieme
994480	995700	al team di Garrett
995700	996700	stavamo proprio
996700	997640	migliorando
997640	998320	questo requirement
998320	998980	management plan
998980	999500	di passo
999500	1000840	passo dopo passo
1000840	1002220	e devo dire
1002220	1003840	che ha portato
1003840	1004760	dei benefici
1004760	1006700	non di poco conto
1006700	1011080	scusa Mario
1011080	1012160	giusto un esempio
1012160	1014140	per te si fare
1014140	1014660	un esempio
1014660	1015520	su come
1015520	1016380	gestisce
1016380	1017380	i cambiamenti
1017380	1017780	cioè
1017780	1018820	non lo riesco
1018820	1019500	a immaginare
1019500	1020640	non so
1020640	1021240	esistono
1021240	1021900	delle regole
1021900	1023020	su quando
1023020	1024080	effettuarli
1024080	1025900	no
1025900	1026320	allora
1026320	1026820	più che
1026820	1028040	più che
1028040	1028660	regole
1028660	1029180	su quando
1029180	1030000	effettuarli
1030000	1031020	è come
1031020	1031800	affrontare
1031800	1032680	un cambiamento
1032680	1034320	un cambiamento
1034320	1035060	di un requisito
1035060	1035620	ad esempio
1035620	1037400	diciamo
1037400	1038240	il documento
1038240	1039000	se prima
1039000	1039720	magari aveva
1039720	1040240	un requisito
1040240	1040740	del tipo
1040740	1041180	ok
1041180	1043520	ad esempio
1043520	1044800	il compressore
1044800	1045940	in quello stato
1045940	1047280	deve avere
1047280	1048180	una performance
1048180	1048580	di
1048580	1050460	un tot di kilowatt
1050460	1052980	in un requisito
1052980	1053440	iniziale
1053440	1054440	il requisito
1054440	1055480	il cambiamento
1055480	1056280	è ad esempio
1056280	1058040	il compressore
1058040	1058680	in quello stato
1058680	1059560	deve avere
1059560	1060460	un altro
1060460	1061660	tipo di performance
1061660	1062260	quindi questo
1062260	1063040	è il cambiamento
1063040	1064980	il documento
1064980	1065820	una volta che tu
1065820	1066840	lo acquisisci
1066840	1069640	come devi affrontare
1069640	1070580	questo cambiamento
1070580	1071300	devi
1071300	1072380	prima
1072380	1073200	aprire
1073200	1074660	una change
1074660	1075380	request
1075380	1075840	si chiama
1075840	1076640	change request
1076640	1076960	perché
1076960	1078160	appunto
1078160	1079120	arriva una richiesta
1079120	1080020	di cambiamento
1080020	1081720	questa change request
1081720	1082520	deve essere
1082520	1084340	aperta dal project manager
1084340	1084600	cioè
1084600	1085740	c'è una linea guida
1085740	1086280	dove ti dice
1086280	1087780	quali sono i passi
1087780	1088740	che il progetto
1088740	1089680	deve affrontare
1089680	1090140	per
1090140	1091500	per
1091500	1092820	portare a termine
1092820	1093460	questa richiesta
1093460	1094240	di cambiamento
1094240	1095520	non è solo
1095520	1096160	in carico
1096160	1096840	a chi sviluppa
1096840	1097520	i requisiti
1097520	1098680	affrontare
1098680	1099500	questa richiesta
1099500	1100120	di cambiamento
1100120	1101000	ma è un flusso
1101000	1101520	è un processo
1101520	1102660	che arriva dall'alto
1102660	1104220	e tu che sviluppi
1104220	1104980	il requisito
1104980	1106000	devi sapere
1106000	1107080	che ti è arrivata
1107080	1107760	questa richiesta
1107760	1108480	di cambiamento
1108480	1108880	e quindi
1108880	1110260	devi poter
1110260	1111300	risalire
1111300	1113200	al requisito
1113200	1114520	che deve essere
1114520	1115280	cambiato
1115280	1118820	cambiare il requisito
1118820	1119960	e nello stesso tempo
1119960	1120540	il requisito
1120540	1121220	che tu cambi
1121220	1122020	poi chiaramente
1122020	1123040	ha impatto
1123040	1124300	tutto il ciclo
1124300	1124840	avvi
1124840	1129280	ok chiaro
1129280	1129800	ma quindi
1129800	1130540	può essere fatto
1130540	1131360	in qualsiasi
1131360	1132220	in qualsiasi
1132220	1132640	momento
1132640	1133420	questo cambiamento
1133420	1135100	diciamo che
1135100	1136700	tutto dipende
1136700	1136920	ecco
1136920	1138700	dalla priorità
1138700	1139120	che si dà
1139120	1139960	al cambiamento
1139960	1140960	è una decisione
1140960	1141320	che avviene
1141320	1142480	all'interno del progetto
1142480	1143520	il progetto
1143520	1144400	i responsabili
1144400	1144940	del progetto
1144940	1145780	il project manager
1145780	1146680	o il project leader
1146680	1147760	dice ok
1147760	1148700	questo cambiamento
1148700	1149220	è arrivato
1149220	1149900	in questo momento
1149900	1150220	però
1150220	1151540	noi lo
1151540	1152760	rilasciamo
1152760	1153500	al cliente
1153500	1154360	si usano questi termini
1154360	1155320	rilasciamo
1155320	1156720	questo contenuto
1156720	1157580	al cliente
1157580	1158580	per la prossima
1158580	1159480	per il prossimo
1159480	1160020	rilascio
1160020	1160220	ecco
1160220	1160760	fra uno
1160760	1161320	due mesi
1161320	1161700	quindi
1161700	1163420	ti dicono
1163420	1164180	quando fare
1164180	1164980	questo cambiamento
1164980	1165700	ecco
1165700	1166140	non devi
1166140	1166900	farlo subito
1166900	1167120	cioè
1167120	1167500	tu
1167500	1168640	diciamo
1168640	1169360	responsabile
1169360	1169800	della parte
1169800	1170340	dei requisiti
1170340	1171040	non riceverai
1171040	1171520	mai
1171520	1172780	in prima persona
1172780	1173260	la richiesta
1173260	1174000	di cambiamento
1174000	1175000	arriverà sempre
1175000	1176600	dall'alto
1176600	1179040	e quindi
1179040	1179420	poi
1179420	1180520	a cascata
1180520	1181060	tu
1181060	1181700	saprai
1181700	1182160	quando
1182160	1182740	affrontare
1182740	1183660	questo cambiamento
1183660	1185740	in termini
1185740	1186220	di tempo
1186220	1187280	di tempistica
1187280	1188180	poi
1188180	1189320	la modalità
1189320	1190320	e il supporto
1190320	1191500	del Requirement Management Plan
1191500	1192080	viene
1192080	1193080	per poter
1193080	1194080	risalire
1194080	1196440	al requisito
1196440	1197180	da cambiare
