start	end	text
579000	585000	This is the same virtual can channel that we just configured on channel mapping.
585000	595000	But as you can see here, cam controller mode, we cannot use cam with a baud rate up to 500 kg baud.
595000	601000	But we need to select this window ISOCAMFD flexible data rate.
601000	617000	And as you can see, the data rate field just appears because, as you can understand from the cam protocol lesson, cam flexible data rate communication differs from the standard cam communication.
617000	621000	So let's now go ahead and choose six分 box,fal file method that we coffee discussed.
621000	623000	So let's select how to load our weights achieve this calculation, how to load our weights in camp and unmute it and get we are having them aside to pouring spikes.
623000	632000	We must give you we 5출 the probability of swine output into it.
632000	633000	Back to this values at 9 Ginger pole parameter.
633000	635000	This is the second value procedure.
635000	638000	And the way we just substitute what we prepared to do, we make it a while going to increase ourploy Polar,
638000	639000	so it's actually highly strategic data set-up時間.
639000	641000	So I really ON questions, I'll continue to ensure that we wanted this one.
641000	651880	soon as we set up correctly the data rate okay and what we can do now is for
651880	662360	example adding here in offline mode the source that we want to use for our
662360	671240	activities in particular as I told you before we will use an already acquired log so we click here
671240	681000	add offline source my source is here a blf file so binary logging file
684120	691640	and as you can see now that we add this offline source the one that we just selected it appears
691640	697080	also here in the measurement setup window just above the folder where we double click
699240	705400	if you guys have got a log for example in a different file which can be
707080	715960	i don't know a national file in order to perform this offline analysis of the data you need to
715960	724840	convert it to a blf so what you need to do is very useful on this side as well you can go here on
724840	734920	tools login file conversion click here and as you can see there are two fields source file destination
734920	742600	file on source file you need to select the file that you want to convert into a blf file so you can see
742600	754600	file select it and then automatically here analyzer tells you the destination of the file the name of the
754600	762120	file and the format which is dot blf you can change the name you can change the destination wherever you want
763080	776440	for example here try at the end of the name save save and you just need to wait for the analyzer conversion
776440	785720	of the file as you can see here there is a percentage and as soon as it goes up to 100 you have your file
785720	795320	converted to a blf one let's just wait for it to finish but we have already uploaded here a blf file so we are good to go
800360	801640	okay let's close here
803800	812280	before moving to the analysis windows the trace one data graphics and so on let's see another very
812280	821640	very useful feature that analyzer provides to us which is on tools top left can db plus plus editor
825320	827240	open it as you can see
829640	840440	this window here on this bottom allows you to open or even create a new dbc file database scan file
840440	853800	that let's add example this dbc file that will be needed for us to review the log that we want to use for this demonstration
856840	867880	and here as you can see there is the old dbc file that we just uploaded vector can db plus plus editor allows
867880	879160	you not only to create dbc files but also to add new messages new network nodes and you can signals
879880	889000	into the already existing and this is the case dbc file for example we can click on here network nodes new
889000	902920	and we can add this window here the name of our node that we are just creating so try node we need to
903560	908600	give it the hexadecimal address let's use one two three
908600	919400	and now we can create and now we can for example proceed creating a new message among the list of all
919400	929320	already existing can messages so let's click on the right button of the mouse messages new message let's call it
929320	946040	try message id id 2.4 dlc data land code 8 it's fine and we can click ok so i'm on the list of messages here
946040	950360	where we can reduce and expand if we search for
950360	960840	try message here it is we'll find it here so we can click click with the right button and message
961480	968120	transmitter as you can see we create a new message but we did not set up yet which is the vcu
969080	977320	and this can buzz that is transmitting this message so you can for example click on here transmitter layer
977320	989320	add add and you can select the ecu in the this dbc because it's transmitting the new message that we created
989960	994280	so we select the try node that we just created
999000	1006760	and we click ok the same goes for a signal if we want to create a can signal inside
1007320	1014040	messages messages that we just created right button new and the process is
1015080	1025160	pretty much the same one for that we go through and went through for the node creation and account message creation
1025160	1042200	we can select here for example by order value type sign sign load double unit or scaling factor offset minimum maximum
1044760	1050280	and what we need to do for example in such a scenario we need to
1050280	1059400	link to link this signal to the can message that contains the signal itself so on the signal we go on messages
1060120	1063720	add we need to select from all the can messages
1063720	1069320	this message that we just created try this so okay
1072280	1073080	and here it goes
1073080	1087400	can db plus plus editor is very useful in order to not only create but also to modify existing dbc database
1088120	1099320	we can as you just saw we can find transmission and reception relationships we can adjust can signals
1099320	1105880	position inside the can message and so on let's go back to the
1108520	1112680	main canalizer window measurement setup window
1115080	1124440	as a canalizer user you will be able to analyze the bus communication depending from
1124440	1134280	the kind of communication so if it is a can if it is based on can protocol link protocol flex ray and so on
1135240	1136360	but there are a lot of
1137640	1139960	windows that will support you in your
1140520	1142680	analysis and in your
1143720	1144040	work
1144920	1145720	which are
1146600	1151240	the ones that we just mentioned before so let's go through them one by one
1151240	1159480	just to complete our basic setup configuration so we
1160920	1162680	configure the hardware side
1164360	1173240	we configure the offline source that we want to use for our demonstration a very important thing to do
1173240	1178840	right now is adding here on analysis stimulation
1180520	1184520	clicking on database management there can dbc that
1185640	1186600	we need to link
1187800	1195800	to the virtual can channel that we are using in order to review the log that we acquire and that we are
1195800	1208280	reviewing right now that's because otherwise we will not be able to recognize the can messages that are inside the log that we are reviewing
1209480	1209880	because
1211240	1217320	canalizer in order to correctly recognize the can messages needs a sort of let me say
1217880	1224280	and communication translator which is the can dbc according to a specific can message id
1225160	1225960	for example
1227080	1236440	canalizer will be able to recognize the message itself and so for example recognize which are the can signals inside the can message
1237400	1241800	which are those positions inside the can message so
1241800	1249400	analyzer will be able to convert the can signals values and so on but analyzer needs a source in order to
1249640	1259800	mapping a translator in order to perform all these actions and that is the dbc so on can channel one which is the one that we are
1260760	1262760	configured
1262920	1265880	we click with the right button add database and
1265880	1273560	and then we select the dbc that we firstly used in order to acquire the logo we are reviewing
1277240	1281400	and as you can see we just added for the channel one this dbc
1282040	1287400	here canalizer tells you the file name and the path where the file was extracted from
1287400	1295640	so first window that we are going to look at is trace window
1296920	1303400	as you can see on the trace layer bottom left there is already an already open trace window but
1303960	1310280	we can close it for example and we can insert it again and analyze the stimulation
1311240	1316200	clicking here on trace view trace and here it is
1318600	1320600	if we want to run the
1321320	1324280	simulation so review the already acquired data
1325240	1332200	on this file here we can go on trace and click on the top left button here start
1332200	1339960	as you can see there is a time reference here that is running a channel
1341640	1352360	here cam5 id this is the example id of this cam frame this is the data field
1352360	1365240	of this cam frame the one the method the one with id 119 but as you can see under name there isn't anything
1366600	1375560	and that's because we are using here on channel mapping the virtual cam channel one
1376520	1386680	while as you can see when this log was acquired it used channel cam5 so first of all
1387560	1393080	if it happens to you to be in this same scenario we need to go back here in the
1393080	1399960	measurement setup window right click here on the folder where we uploaded
1399960	1406280	the log that we want to review offline mode configuration
1409240	1415960	on the channel mapping layer here click add new set bus type
1417640	1425160	we are reviewing our can communication bus data so can source channel so basically what we need to do
1425160	1437400	one remember from the trace here just we need to re-address all the messages that were acquired on cam5
1439000	1448120	we need to re-map them to this nation channel one because this is the one that we are currently
1448120	1455240	used in order for the data so we just created a new channel mapping set called channel mapping set one
1456120	1463800	but we need we can also rename it but it doesn't matter this channel mapping setup will take all those
1463800	1473880	messages from cam5 source channel and we will remap them to the cam channel one let's click okay
1473880	1482600	right button again offline file list this is the file currently uploaded channel mapping here known
1483320	1490200	but we need to use the one that we just created we select it close it back to source
1493320	1496280	and we're on the log as you can see now
1496280	1505000	the channel the channel that is being recognized for all those can messages that were transmitted at
1505000	1515880	these time stamps here through all the log are now seen coming from can one and as you can see here
1516440	1525880	we are recognizing also the can message name because right now we are using correctly both the can
1526680	1542680	channel and also the can database so as you can see here the trace window allows you to basically look at
1544360	1552520	the transmission and reception of all the cam messages inside for example this offline log but that can be
1552520	1562840	be done as well on the other hand in online mode while for example performing an operation called sniffing which is
1562840	1571320	basically a passive listening of the campaign communication in real time and
1573240	1578920	you can perform several actions here for example on the trace window you can
1578920	1587240	have a detailed view of the communication so i'm selecting one message here you can see
1588280	1590760	which is the time stamp that was
1592920	1595400	acquired the direction ex
1597560	1601400	the name of the cam messages with this nid
1601400	1611480	the channel that it went through dlc.9 code the data field in extra decimal values byte per byte
1612120	1620760	and also the list of all the cam signals inside the cam message and the values that they've got at that time
1622040	1628200	that the message was sent you can have a similar signal value description here
1629160	1635480	for example just clicking expanding the cam message here on the left plus and here it is
1637640	1644120	basically those can signal values are the same ones that are present here on the data field
1644120	1650680	here in the decimal values which is this report here but the canalizer is converting
1650680	1660120	these data field according to the dbc that we associate to the scan channel so basically canalizer is taking
1660120	1668600	these data field in decimal values and using the dbc is recognizing the can signal position inside this
1668600	1677240	cam message and converting them according to the dbc factor offset and minimum and maximum
1678120	1689240	indications that are recording there you can perform other thing you can for example add some markers here
1689240	1696520	clicking with the red button on this gray column new markers so for example if you want to associate to this
1696520	1704920	specific specific time instant and who can message transmission or reception a specific level name
1704920	1719480	or no level marker try you can also add a comment and have a background color program color program color
1720120	1724360	you click ok and you have the marker here so just scrolling with the mouse
1726040	1728920	and pointing at it you will see even marker dry
1730680	1732360	mark the name and a comment
1733560	1734920	and you can remove it just
1734920	1742680	that you can remove it on the other hand if on the top left here you've got the detail view you can
1742680	1751560	add also statistics view which is a little bit different from the detail view because for example
1752120	1761320	statistic view we are pointing to a specific message and this those columns here are telling us
1761960	1771800	for example all the can signals inside that can message but also minimum maximum average value
1774040	1776440	we can also perform
1779160	1780440	several other things
1781160	1783000	for example we can have a difference view
1784440	1785160	selecting
1785160	1790120	different signals for example engine have to choose
1791960	1796360	here at this time stamp but it was also sent
1797960	1801560	previously or after this time reference
1802520	1808440	and so we can for example select it from trace window and have a
1809080	1812680	conversion between the signal values for example
1812680	1816840	respect to two different time instant and so on
1818920	1827320	there are other windows very useful for example the graphic window here that you can find when you open
1827320	1832760	a new configuration on the analysis layer here at the bottom of the main window
1832760	1844520	but as for the trace window you can go here top left a nice simulation and add a new graphic window just clicking on it
1844520	1849320	and this is very very useful because it can
1850280	1858840	can give you a visual reference for example i can signal evolution to in this case a radio parallel
1859640	1868520	so you can click on this blank column blank section here right button add signals
1868520	1872600	here we've got basically the whole dbc
1873240	1877880	that we can create this is the dbc name
1880520	1882520	so among all the can signals
1883480	1885960	you can choose whatever you want
1887000	1889800	but for example we can filter for can messages
1890360	1896520	so if we know that a specific signal that we are interested in is inside the can message
1896520	1904200	yes bcm fd9 you can search for the cam message and then we can signal inside of it
1904840	1908840	or we can also filter by the means so
1910200	1914920	the bus node that transmits that specific cam framework and signal
1915960	1918120	let's for example add the vehicle
1918120	1933240	let's check it and drag it here on the left just click on apply it will appear here okay
1935320	1941000	and as you can see here we've got its name but we do not have any value yet
1941000	1949320	and we've got just a whole blank window so what you need to do is run again canalizer top left
1951000	1956600	and you will see that now it's running to the log and you've got something moving here
1957960	1964600	so on the y-axis you see the calcium that we have the vehicle speed vso signal
1965400	1972040	the measuring unit the km per hour while on the x-axis you've got the time
1974280	1982360	if you want to adjust for example the whole graph according to the whole long time period acquired
1982360	1988280	you can click here fit x and here you are
1988280	1996920	you've got the evolution of the vehicle speed can signal to the whole candle as you can see it was
1996920	2003400	equal to zero for a very long time and then start increasing decreasing and so on so what you can do
2003400	2011960	is for example adjusting not only the x-axis but also the y-axis in order to have a better understanding
2011960	2021560	of the value that for example this can signal had during the log but if you want to have further
2021560	2031320	detail on specific values that you can signal had you can click on here so you can activate the measurement
2031320	2039320	cursor as you can see the top left a column just here the y one here so if you smooth
2039320	2050120	the measurement marker that we just added you will see near the cursor that you've got a value
2050120	2056440	represent of the value of the signal but also the time instant
2056440	2064760	and so let's move for example here when the vehicle speeds start increasing and you see the reflection
2065480	2072840	on the top left of the value but also on the marker measurement here axis that we added
2073800	2079960	if you want to perform a comparison between different time distance you can click here
2079960	2090200	so you will just activate the difference cursor you can see another column here here and another
2090920	2099560	measurement marker appeared here the red one so you can move for example marker the difference marker
2099560	2106840	and as you can see for this marker here you just have not only the value of the signal for that time
2106840	2116280	reference but also the t1 which is a time distance of course and the dt so the difference
2117720	2124280	time period between the two measurement markers and if you want to have
2126360	2133000	the same delta measurement but not for the time references between the two markers but for the
2133000	2140680	y values so the values of that you can see now between the two different time instances you can refer
2140680	2151080	to the p y here column so between marker blue marker and red one for example the vehicle speed difference
2151080	2160840	is equal to 80 kilometers per hour which means that if the blue marker the value of the vehicle speed was
2160840	2167400	equal to 36 basically meters per hour you've got some to add to it
2168600	2179240	80 kilometers for a total of 115 and 16 km per hour in order to add the red value the red marker value of the
2179240	2206920	can signal what you can do here is adding also a lot of several can signals because you can do that not only with this one can signal but basically all of the can signals inside of the dbc that we're using so for example always clicking here with the red button add can signal we can
2206920	2212200	and i don't know how for example the engine speed
2215640	2221080	can signal and need to run again
2222840	2224360	analyzer in order to have
2227320	2231080	an uploading of an upload of this can signal evolution
2231080	2235080	and as you can see we just have a
2237080	2239880	a sort of yellow let me say
2241720	2245960	value here that goes up and down this is the edge speed the one that we just
2247000	2247400	added
2248760	2252760	and the same things can be done with markers
2253720	2258440	but what you need to do in order to switch from
2260680	2265880	from a can signal analysis to the other one is selecting the one that you want to
2266360	2274440	refer to because if we select here the engine speed can signal the markers will tell the value of that can signal
2274440	2277320	not the vehicle speed for example anymore
2278760	2280760	so if we want to separate them
2282120	2284920	we can do that here so
2286120	2287080	we click on here
2288200	2290520	show signals in separate diagram
2291240	2292280	as you can see now
2293080	2296360	two can signals are splitted in two different
2297000	2298520	windows with the same
2298520	2307320	x reference or the same time distance we can again adjust the x axis and
2308120	2312840	adjust the all and fit all the signals y axis
2315800	2316040	so
2317640	2322920	these are some of the most important features on the graphic
2323880	2326840	window you can zoom in
2328200	2330600	example with specific term references and
2331400	2334920	adjust y axis you can
2336920	2338840	let's go back to the whole log here
2338840	2339960	you can click on here
2340600	2343720	which is drag zoom mode so instead of clicking
2344920	2346680	zooming in or zooming out
2347720	2349480	by one click at a time
2349480	2352040	you can click the drag and zoom function
2352040	2358840	and basically selecting the part of the graphs where you are interested in
2361080	2364440	and you can move signals up down
2365000	2368520	but there are a lot of feature here you can undo whatever you just did
2369400	2370040	and so on
2371320	2372840	it's very very useful
2373720	2376200	from a visual point of view
2376200	2386200	but let's now go back to the main measurement setup window and let's go through for example the
2387400	2391960	data here window let's double click here
2394360	2401160	right button add signals let's do that with the same signal that we just used
2401160	2402680	vehicle speed
2404280	2404840	and so
2404840	2405240	sig
2406760	2407240	fly
2407240	2408120	and
2408120	2410600	engine speed
2413480	2415080	okay they appear here
2416920	2419960	and what happens for example you see several
2419960	2423480	columns name value unit row value bar
2424440	2425000	which is a
2426040	2426440	sort of
2427400	2429640	progression bar which shows you
2430280	2430680	visual
2431560	2434840	from visual point of view the evolution of the can signal menu
2435320	2435960	if you run
2440360	2445080	an evolution of the can signals this is very useful when it is used
2446040	2446680	for example
2447800	2452360	while performing online activities so you are connected to a real bus
2453560	2455560	a real cam bus for example
2456520	2462520	where there is an ongoing communication between issues and you can have a visual reference for
2462520	2465720	specific scan signals the one that you are interested in
2467000	2468920	about the evolution and so on
2469880	2470120	so
2470120	2470760	um
2471560	2472840	basically data window
2474200	2476280	display as you just see
2477160	2477880	as you just saw
2478440	2479720	the values of
2479720	2483560	can signals or system variables diagnostic parameters
2484120	2486440	whatever you want in different types of
2487160	2488040	representation
2488920	2489480	and
2489480	2490600	they give you
2491400	2492280	sort of
2492280	2494600	graphical overview of those things
2494600	2496280	there are
2497880	2501320	other windows for example the can statistics one
2502760	2505000	as you can see they are all available here
2505480	2506520	if you want to open them
2508280	2509400	can statistics
2510600	2513000	here you've got different informations
2514840	2517800	for example regarding the bus activity
2519320	2520120	which can be
2520920	2521800	can lean
2521800	2522520	flex ray
2522520	2523320	whatever they are
2523320	2525240	during measurement
2525240	2528520	while operating in online mode or after a measurement
2529800	2534200	among those information there are as you can see the bus load percentage
2535960	2538520	the minimum sending in distance in
2539560	2540360	millisecond
2542280	2544760	or i don't know frame per bus
2545640	2546680	cheap state
2546680	2548120	transceiver errors
2548120	2550040	standard data
2550040	2550600	standard data
2550600	2551160	counters
2551160	2551800	counters
2551800	2552920	and so on
2552920	2554520	so if we run again
2554520	2556680	you will see for example the bus load
2556680	2557000	here
2557880	2560120	evolving or the standard data
2561160	2561880	calculation
2564200	2565720	and you will also have
2566360	2566920	not only
2568760	2571240	an indication of the current and last
2572200	2575080	values of those information but also
2575080	2577480	minimum minimum maximum and average value
2580440	2580680	so
2581560	2583000	let's move to
2584120	2587320	another very powerful feature that
2588360	2589160	analyzer
2589800	2591720	offers you which is
2592440	2594280	the diagnostic feature site
2594280	2596200	you can find it here
2596200	2596760	you can find it here
2597880	2598440	tools
2604200	2606120	on my bed
2606120	2608120	you see diagnostics here
2608120	2608440	sorry
2609000	2610200	here on the top left
2610200	2611800	so
2612920	2614440	what we can do here
2614440	2615480	basically is
2616040	2617880	analyzing and studying
2617880	2620120	also the diagnostic communication
2620760	2624120	according to the several diagnostic protocols
2624120	2626600	that can be used in the automotive sector
2626600	2627320	for example
2628280	2630760	the unified diagnostic services
2630760	2631720	standard one
2631720	2633560	or the keyword protocol
2633560	2637800	so the starting file
2638600	2640280	that needs to be used
2640280	2641080	for example
2642280	2645080	in order to perform this kind of analysis
2645080	2646600	is the
2648120	2648920	cdd
2648920	2651240	diagnostic
2652200	2652440	and
2654520	2655640	that can be done
2656200	2656440	here
2657080	2659400	adding diagnostic description
2659960	2662120	you can use basic descriptions
2662120	2663400	already available in
2663400	2664440	canadizer
2664440	2664840	as i
2666360	2667240	told you
2667240	2668520	there is already available
2668520	2670680	the uds or keyword protocol one
2671320	2671560	but
2672760	2673480	let's use
2674840	2675720	these here
2676680	2678760	let's search for a specific file
2678760	2679480	since i
2680520	2682920	i've got the cdb for my
2683960	2684680	for my program
2684680	2686120	so
2688200	2688920	search for it
2697000	2699080	we select the dot cdd file
2699080	2700760	canal data diagnostic file
2703320	2707000	and let's wait for it to be uploaded in canalizer
2707000	2713800	so as you can see
2714360	2717320	we just uploaded this file
2717320	2718360	this is the path
2719080	2721960	the specific interface that
2722840	2723560	we've used
2723560	2725480	and then we've described
2725480	2727880	for our kind of diagnostic communication
2728440	2728840	click ok
2729640	2730760	and then we click on
2731480	2733000	diagnostic parameters
2737400	2738760	what we can do here is
2739960	2740440	adding
2741880	2742760	a lot of things
2745160	2745800	for example
2746280	2746920	that would be
2747960	2748280	used
2749480	2750120	mostly
2750680	2752520	not be used in offline mode
2753240	2753480	but
2754360	2756840	it can be used in online mode
2756840	2758440	in order to interact
2758440	2759240	for example
2759800	2760360	with the
2762600	2764200	ECU under testing
2764200	2764680	for example
2764680	2765480	because
2765480	2766360	as you can see
2766360	2767720	if we are in offline mode
2767720	2768600	we cannot
2768600	2770280	use the diagnostic console
2770280	2771960	the cold memory here
2771960	2773880	window and the session control
2773880	2774520	neither the
2774520	2776520	OBE2 one
2776520	2777800	but as soon as
2777800	2780200	we switch to the online
2780200	2781080	configuration
2781080	2782600	even if we are not running
2783480	2784200	analyzer
2784200	2786680	and we are not even connected to
2786680	2787960	a real cam bus
2789560	2790440	let's just stay
2791400	2792680	in this configuration setup
2792680	2794440	just to show you
2795080	2796040	those windows here
2796040	2797320	diagnostic console
2799000	2799240	that
2800280	2800840	show us
2800840	2801880	for example
2801880	2802440	basically
2803000	2804120	all the information
2804120	2805480	that are contained
2805480	2807080	in the cdb file
2807880	2808520	for example
2808520	2809480	you've got
2809480	2810680	here the possibility
2810680	2811640	to change
2811640	2813640	the session control
2813640	2813880	that
2814520	2816040	the ECU under test
2816040	2816680	is using
2816680	2818680	in particular
2820680	2821640	double clicking here
2821640	2821960	you can
2821960	2823800	activate the
2823800	2825400	programming session
2825400	2826520	but as you can see
2827640	2829240	RKS can only be sent
2829240	2830520	during a running measurement
2831320	2831880	and now
2831880	2833160	canalyzer is not running
2834440	2835720	but even if we start
2835720	2836680	the measurement here
2838760	2840280	canalyzer will tell us
2840280	2842200	that we're missing the licenses
2842200	2843640	but also there is no
2843640	2845320	real hardware connected
2845320	2847160	so it's not useful
2847160	2848120	to run
2848120	2849400	services right now
2849400	2849960	as we
2850680	2852360	cannot work in an online mode
2852360	2852520	but
2853480	2854360	as you can see
2854360	2855720	we can change
2855720	2856680	not only the
2856680	2858120	session control
2858120	2859080	we can perform
2859080	2860520	an ECU reset
2860520	2861400	double clicking
2861400	2861880	always
2862600	2863560	we can
2865320	2866040	for example
2867000	2867640	here on
2869240	2870360	engineering parameters
2870360	2870760	we can
2871560	2872280	read
2872280	2873080	or write
2873080	2873640	write
2873640	2874840	all the RDIs
2874840	2876200	and DIDs
2876200	2877400	that are included
2877400	2877800	in the
2878600	2879240	CDD
2879800	2880440	we can
2881080	2881640	use the
2882600	2883640	IO control
2884360	2885000	commands
2885000	2885640	in order to
2886680	2887240	control
2887800	2888360	manually
2889000	2889800	actuators
2891160	2892120	we can run
2892680	2893560	teams
2893560	2894200	and so on
2895880	2896280	we can
2896280	2896840	for example
2896840	2897400	look at the
2897400	2898280	fault memory
2898280	2898600	here
2898600	2901480	according to
2902680	2903640	who we
2903640	2904280	want to
2904280	2905560	specifically do
2905560	2906280	you see here
2906280	2907320	the commands
2907320	2908120	the value
2908120	2909400	that we send
2909400	2909960	if we want
2909960	2910440	to run
2910440	2911080	a specific
2911080	2911560	command
2913480	2914520	what we want
2914520	2914760	to
2916040	2916760	specific
2917800	2918200	action
2918200	2918920	that we
2918920	2919880	want to perform
2920840	2921080	but
2921800	2922600	let me say
2922600	2923160	for the
2923160	2924120	full memory
2924120	2924760	analysis
2924760	2925480	this
2925480	2926120	analyzer
2926120	2926760	provides
2926760	2927080	you
2927080	2927640	already
2927640	2928120	a
2928120	2928520	value
2928520	2928760	to
2928760	2929160	window
2929160	2929800	the
2929800	2930120	right
2931960	2932360	one
2932360	2932680	right
2932680	2932840	to
2932840	2933480	diagnostic
2933480	2933880	console
2933880	2934280	for
2934280	2935160	memory
2935160	2935400	you
2935400	2935800	select
2935800	2936440	the
2936440	2937000	CDD
2938040	2938520	that we
2938520	2939080	uploaded
2939080	2939640	and here
2940520	2941080	you can
2941960	2942520	basically
2943480	2944600	have a review
2944600	2945560	of all the
2945560	2946920	DTCs that
2946920	2947080	are
2949560	2950440	present in the
2950440	2951240	error memory
2951240	2952440	for this
2952440	2953080	specific
2953080	2954600	ECU under
2954600	2955160	testing
2955160	2955560	right now
2955560	2956280	we cannot
2956280	2956760	perform
2956760	2957240	anything
2957240	2958360	yes we
2958360	2958760	are not
2958760	2959400	connected to
2959400	2959720	a real
2959720	2960440	ECU under
2960440	2960680	the loop
2960680	2960920	but
2962360	2963240	this is
2963240	2963960	something that
2963960	2965160	Catalyzer allows
2965160	2965960	you to do
2965960	2966760	and which is
2966760	2967640	very useful
2968360	2969000	in case
2969720	2970280	in the case
2970280	2970920	of where
2970920	2971160	you
2972360	2973000	do not have
2973000	2974040	the possibility
2974040	2974440	to use
2974440	2975000	for example
2975000	2975960	already
2975960	2977160	available tools
2977160	2977640	like
2977640	2978680	the analyzer
2978680	2979000	for
2979000	2980280	media programs
2980280	2980600	or
2981400	2982040	CDA
2982040	2982440	for
2982440	2982840	enough
2982840	2983480	programs
2986040	2986840	on
2986840	2987560	the other
2987560	2987880	hand
2987880	2988920	there is
2988920	2989560	another
2989560	2989880	window
2989880	2990280	that can
2990280	2990600	be used
2990600	2990760	the
2990760	2991240	session
2991240	2991800	control
2991800	2992280	as we
2992280	2993400	saw
2993400	2993560	in the
2993560	2994280	diagnostic
2994280	2994840	console
2994840	2995240	window
2996200	2996680	you can
2996680	2997160	change
2997160	2997640	session
2997640	2998120	control
2998920	2999240	using
2999240	2999480	a
2999480	3000120	dedicated
3000120	3000520	window
3000520	3000840	here
3001400	3001880	basically
3001880	3002360	perform
3002360	3002840	the same
3002840	3003240	thing
3003240	3003800	or you
3003800	3004200	can
3004200	3004840	unlock
3004840	3005560	secure
3005560	3006040	gateway
3006600	3007080	and
3007080	3008120	modify
3008120	3008920	unlock
