start	end	text
485480	492920	richer car makers like, I don't know, Lamborghini or Ferrari even sent people directly where the car
492920	500920	was actually to fix the car. So, everyone is gone, every car maker had his own strategy and idea to
500920	506040	produce cars. So, basically, cars were different. Every car was different from another one.
506040	516920	So, that was something possible and feasible in the 60s, 70s, those years, especially in a place
516920	527880	like Italy or, let's say, poor countries in a way, where the amount of car per citizen, let's say,
527880	535160	this kind of statistic, the number of cars for citizens was a very high number, which means
535160	542920	few people had the car, okay? So, it was still possible for the lucky people getting the car to
542920	552280	afford, you know, send someone, send a technician to fix the car. But thanks to the technology
552280	559400	development and the fact that it was easier to produce cars in series, so it was easier to produce
559400	564920	a higher amount of cars. And with the increase of the economy, where people could buy more stuff and
564920	573000	started to think about buying a car, this kind of model of having cars very different from each other
573000	578840	was not really competitive, was not really sustainable. Because one thing was sending a
578840	587320	person to fix one car or ten cars around Italy. Another thing is sending people fixing 100 cars,
587320	595320	1000 cars, 100,000 cars in Italy and in Europe. So, it arrived at the point where the car maker
595960	606840	had to follow a different path. So, the path was not to create extremely original cars. Every car
606840	613320	was completely different and completely new from the other one, but they had to start a standard process
613320	620360	of standardization, okay? Diagnosis, what we are going to describe today is everything related to
620360	629480	standardization, okay? So, this is the reason why the first thing we are going to say is that everything,
629480	643480	everything, guys, that we will mention in this lesson is based on this reference, okay? The ISO 14229,
643480	652600	Unified Diagnostic Services. You will hear so many times the UDS, okay? UDS stands for Unified Diagnostic
652600	660040	Services and basically this is an international standard organization norm 14229. So, this is our
660040	668920	reference. I guess at this point of the of training you have you would have already had the VOOCYCLE lesson
668920	677160	which is specified so much and is stressed out so many times the importance of requirements. This norm
677160	686520	stands for it's we can see this norm as a requirement for everything related to the diagnosis, okay?
689320	696840	This lesson will be divided in many parts and here is why. So, first of all because it's a huge topic so
696840	707960	it's very difficult to do everything in one time but the main reason is that we can divide this norm and as
707960	715240	soon as you start working you will have this norm. So, don't be scared about remembering everything
715240	721960	or taking crazy amount of notes just to write everything down. This norm will be available so
721960	727640	whenever you need something you can check the norm and read things again and step by step you will learn.
728520	737880	But before starting the this module about the diagnosis let's say that we can divide the norm basically
739160	747480	describing it dividing it in four main areas and to give you this kind of information I'm going to use the
748200	757400	most used software in the engineering world which is pain. So, we will have basically four main parts then
758440	766120	you will see that are like 100 parts let's say of the norm but let's focus on four of them. So, one and
766760	779640	this is the topic of today is the DTC which stands for Diagnostic Trouble Code. This is what we are going to
780200	791960	see today. This is everything related to air roads, okay? So, basically the car, the electronic control units but then we will go into details about it,
792520	799320	must be able to understand if there's something wrong and you know saving some error codes but we will
799320	813720	go into details about it today. The other part of the norm are the RDI which is read data by identifier.
813720	823880	This is as it looks like so with the RDI we read some data recalling an identifier. So, I will ask the
823880	833320	electronic control unit can you give me the data inside this in that part of the memory that has got
833320	840120	as a disidentifier and the electronic control unit will reply eventually giving you the information.
841000	846040	The third part is the I.O. or input output.
846040	854840	So, another lesson that you will have already done at this point is related to sensors and actuators. If you
854840	862600	didn't get it I would suggest you to follow that lesson before going through the input output section
862600	869560	of the diagnosis. So, as you have already heard in that lesson every electronic control unit has got
869560	877880	different devices connected to it and one of these could be some actuators. So, through the input output
877880	885000	commands we can command or actuate as we wish some actuators connected to the electronic control unit
885800	893000	for testing purposes, for plenty of purposes. So, this is actually the control of actuators
893000	899640	direct directly connected to the electronic control unit. The fourth part is related to the routine
900760	907560	but the routine the idea behind routine is very easy because routines are basically a set of commands
907560	916360	that are launched automatically by the electronic control unit just using one specific command. I won't
916360	922680	go into details about it because this is subject of another video about the diagnosis. So,
923320	932360	today we will focus only on the first part which is DTC. Guys, this is extremely important to remember
932360	941400	that here we are still talking about the ISO 14229 which is the UDS. This is our reference then I can
941400	950680	make it even bigger in a different color and whatever. So, our reference is this norm. So, first of all,
950680	960040	if something is not clear, of course, you can reach me out with my email in the kinetron chat
960040	967800	and stuff like this. But, before asking all kinds of questions about the diagnosis, first of all, please
967800	973000	have a look to the norms because most likely the doubts that you have is already explained in the norm.
973000	981080	Okay. So, this is extremely important. Let me see if the presentation is going otherwise I'm recording.
981080	993320	Okay. Here we are. So, okay. We will focus on this. Okay. Diagnostic travel code. Let's see.
993320	1007640	So, the general... How to say that? The way this lesson will go, it's not me reading some slides
1007640	1014440	because you can do this on your own. But, I will try to give you an added value to these slides. So,
1014440	1022280	my suggestion is to read these slides after the presentation. So, first you watch the video,
1022280	1027720	then you read the slide, eventually you re-watch the video and stuff like this. But, in general,
1027720	1034600	I will not read the slides. But, in this case, it is extremely important at least to read this first
1035240	1044200	definition. Okay. So, first we read it and then we will try to divide somehow this definition in
1044840	1054760	few parts so that we can explain in an easier way what is the diagnosis. So, let's read it first.
1054760	1061240	Diagnosis. It is the capacity of an electronic system, control unit, equipped with microprocessor,
1061240	1068520	to carry out a cyclic check through the acquisition, processing and comparison of component signals
1068520	1075960	directly or indirectly connected, of both internal microprocessor, memory, etc., and external
1075960	1082840	components belonging to the same system. The result of the diagnosis, in case of failure,
1082840	1087880	permanent or intermittent detection through the control unit, must be recorded in the dedicated
1087880	1094840	error of cells of non-volatile memory. Okay. So, I guess you were able to read also by yourself this
1094840	1101480	definition. So, let's go through it again and let's divide it in simpler parts to to understand what
1101480	1109080	this all this is all about. So, let's start here. Diagnosis is the capacity of an electronic system,
1109080	1115320	equipped with microprocessor, to carry out a cyclic check through the acquisition, processing,
1115320	1122280	and comparison of component signals. So, let's start from this part. I even make it red. Okay. So,
1122280	1132040	let's start from this one. Okay. So, first of all, let's see what we are talking about. Okay. Control unit.
1132040	1137320	Probably you already know what is an electronic control unit, but let's look for it already.
1137320	1154200	Let's go in the image. Yes, electronic control unit. So, this is a clear example of an electronic control unit.
1155640	1163240	Guys, I have a big suggestion here. I don't know if you have already got in the previous videos, but
1163240	1173320	this is a suggestion I always give to everyone. This work sometimes could seem abstract. Okay. We will
1173320	1181960	talk about bit that goes to zero, the other bit goes to one, the variable goes to three, the other map
1181960	1189000	goes to 47. So, some things that we are going to mention could very look like
1189000	1200200	abstract, but they are not. So, my suggestion is always to think in a most concrete possible way.
1209960	1217240	So, the suggestion is always to think in a concrete way. Okay. From the physical point of view. So,
1217800	1223080	okay, we mentioned the electronic control unit. What is that? This one. Okay. This is an example of an
1223080	1229800	electronic control unit. So, what we're seeing here, it is the capacity of an electronic system,
1229800	1235480	in this case, an electronic control unit, equipped with the microprocessor. So, it means that inside
1235480	1242440	this metallic case, there is a microprocessor. And we see here, there is this green board basically
1242440	1250520	to carry out the cyclic check. Okay. Through the acquisition, processing and comparison of component
1250520	1261080	signals. Okay. So, first of all, what is this signal? So, we will have some wires going to these
1261080	1266520	electronic control units. Okay. So, let's always think from the physical point of view, as I was saying,
1267080	1276360	we have these electronic control units. Okay. This is a metallic element. Okay. So, it's a piece of metal
1276360	1282920	with some electronic stuff inside. Okay. In itself, it's meaningless. It's useless. Okay. So, if you take
1282920	1287560	this electronic control unit in your hand and it's not connected to anything, it's useless. Okay.
1287560	1296520	So, the definition of diagnosis here says the acquisition, processing and comparison of component
1296520	1304200	signal. So, first, the electronic control unit must be able to take these signals. So, first of all,
1304200	1313880	we need a physical connection. Okay. This means that here, to the electronic control unit, here we have other
1313880	1322280	examples. Okay. To the electronic control units, we will have some wires going inside. Okay. And these
1322280	1329160	wires are connected here, where there are these connectors. Okay. So, these two big connectors that you
1329160	1336040	see here, there are like 100 pins and we connect something to these pins. For example, we connect a
1336040	1343240	temperature sensors. Okay. Or a potentiometer that is used to read the position of the accelerator pedal,
1343240	1349880	for example. Okay. They must be physically connected to the electronic control unit. They could be,
1349880	1355960	but in this case, they are connected to an electronic control unit directly using some pins. Okay.
1355960	1362680	Probably here is an example. You see, this is the electronic control unit. And then we have the pin
1362680	1369880	for the battery, the detonation sensor, camshaft position sensor, the coolant temperature sensors. This is a
1369880	1377480	perfect example, actually, to understand that the electronic control unit in itself is useless,
1377480	1384040	but then we start to connect to the electronic control unit some devices. And we do that. Why?
1384040	1390360	Because we want to acquire signals. So, we need the sensors, for example, with the sensing part,
1390360	1397640	reading some information. So, creating basically an information. Okay. So, the temperature sensors will read
1397640	1404600	the temperature. It will send this information through a wire from the sensor to the electronic control unit.
1405240	1411080	Then the electronic control unit, of course, needs, first of all, the right hardware to read this
1411080	1417400	information. Eventually, a transceiver, if we're talking about the can, or simply that, you know,
1417400	1425240	the right port to read this data. To process this data, because remember, most of the devices that are
1425240	1433720	connected to the electronic control unit will send or a current or signal in a current signal or an
1433720	1440680	information through delta voltage. Okay. But if I want to read a temperature, it means that I have
1440680	1447080	to process the information that I read as voltage and transform this information from voltage to
1447080	1452600	temperature. Okay. This means processing. And then we have comparison of component signals.
1452600	1461080	So, why would we need the comparison? So, always remember, here we are talking about diagnosis. And
1461640	1470040	on paint before, I said diagnostic trouble code. Okay. So, these words should really help you understand
1470040	1477800	what we are talking about here. Here, we are talking about problems. Okay. So, let's hope you will never face this
1477800	1487160	kind of topic with your cars. But basically, we are talking about errors here. Okay. So, the comparison
1487160	1494840	of signals is needed to make sure that everything is okay. So, we take these signals. We process these
1494840	1500840	signals. For example, let's consider we have two temperature sensors related to the battery pack of
1500840	1514120	electric cars. The battery pack has to work in an optimized way. The battery pack has to work in a
1514120	1519960	specific temperature range. So, to make sure that everything is okay, I have, I don't know, two
1519960	1526840	temperature sensors. These two temperature sensors always tell me, okay, temperature is 35 degrees, 35
1526840	1538840	because this is a secret check. As soon as the temperature is not 35, but I read, I don't know, 60
1538840	1546440	degrees. First of all, I compare this information with another temperature sensors to make sure that the
1546440	1552760	information is plausible and that that's not that the sensor is broken. So, if the temperature is actually 60
1552760	1559560	60 degrees area and I read 60 degrees on both temperature sensors, then it means that I have that
1559560	1566040	something is wrong and something is wrong with the battery pack because the temperature is higher than
1566040	1574360	it should be. And then something will happen. Okay. But since in an electric vehicle, for example,
1574360	1581720	the battery pack is one of the, eventually, the most important system that we have in the car,
1581720	1589160	I need to check that everything is okay. Not once in a while, not once every 10 seconds, but probably
1589160	1599880	this check is done once every 100 milliseconds, once every 50 milliseconds. It can be done also once every 10
1599880	1610120	milliseconds. So, this means that we will have between 10 and, I don't know, 50 checks every second that
1610120	1616440	everything is okay. So, here we are starting to understand what is going on from the physical point
1616440	1623160	of view. We have the electronic control unit that is this one. We have something connected to electronic
1623160	1630760	control units using these connectors and simple simple wires. Then we read the information from the
1630760	1638520	sensors and we have the acquisition processing and comparison of component signals. Doing a cyclic check,
1638520	1645320	most of the time you will see that the check of signals is cyclic with cycle time like 10 milliseconds,
1645320	1652680	20 milliseconds, 50 milliseconds, or 100 milliseconds. So, everything, most of the checks that are done in
1652680	1662680	a car, most of the time are less than one second. Almost all of them are the frequency is at least
1662680	1670440	one hertz, but one hertz is already very rare. Usually, the cycle time of this kind of checks is 10
1670440	1676600	milliseconds, 1 every 10 milliseconds, 20 milliseconds, 50 milliseconds, and stuff like this. Okay.
1677960	1690280	Okay. So, let's move on. We have our electronic control units. We have our wonderful devices here. Oops,
1690280	1703560	I wrongly clicked it. Anyway, now we have something connected to the electronic control unit. Nice. Let's move on
1703560	1715800	with the definition. Component signals directly or indirectly connected of both internal and external
1715800	1724840	components belonging to the same system. Okay. Let's change color blue like this. Now we're focusing on
1724840	1738280	this one without the underline. Okay. So, as we were seeing in this picture, these are all components that
1738280	1745480	are directly connected to the electronic control unit. This means that all these components have got physical
1745480	1752520	wires connected connected to this electronic control unit. Okay. Guys, here we are not talking about
1752520	1762360	the car yet. Okay. Here we have our metallic piece, some sensors and actuators connected to it, and these
1762360	1770120	elements are all indirectly connected to the electronic control unit. Okay. But what is indirectly connected to
1770120	1777080	the electronic control unit? Here it says indirectly connected. This means that we are not referring
1777080	1783720	only on information that comes from devices directly connected to it, but we can also use information that
1783720	1795960	comes from the CAN network, LIN network, CANFD network, Ethernet network, so from the networks. Okay. Maybe I have a situation
1795960	1805720	where, okay, let's use, uh, once again, uh, pain. I have a situation where this is my electronic control unit,
1805720	1813880	one. Okay. Then I have, uh, some, uh, devices connected to it, as we have seen from the, from the picture
1813880	1824920	below. Then I have two wires related to the CAN network, and on this CAN network, I will have, uh, the echo 2, I will have the
1824920	1835080	echo 3, I will have the echo, the echo 4, and stuff like this. Okay. So, eventually, I need an information
1835080	1844200	that comes from a, uh, temperature sensor connected to the echo 4. This information, the information is
1844200	1851720	created here, it's read here, goes in the electronic control unit. The electronic control unit then provides
1851720	1858440	this information on CAN network, and then I read the information from the CAN network. So, basically,
1858440	1865080	from, in my electronic control unit, the electronic control unit 1, I'm using the information coming
1865080	1871720	from this, uh, from this temperature sensor that is not directly connected to the electronic control unit,
1871720	1879960	because this is, this connection is not present. Okay. It doesn't exist, but we are using, we are getting
1879960	1885080	the information anyway, because the information goes directly to the electronic control unit 4.
1885640	1890920	Then, the electronic control unit 4 gives this information and provides this information on
1890920	1897800	CAN network, and from here, then, the information could be available for our electronic control unit 1.
1897800	1904440	So, we need that information, even though the component is not directly connected. Okay. So, here,
1904440	1913000	we are saying, okay, we do not manage just the, or we do not read just the information coming from the devices
1913000	1920760	that are, uh, directly connected to the electronic control unit, but I can retrieve information also from, uh,
1920760	1928760	sensors, actuators, or other issues that are just connected to mine through the CAN network. Okay.
1928760	1941480	Let's see. So, all of this, okay, is wonderful. So, now, we don't have just the electronic control unit, we don't have just the electronic control unit with the devices,
1941480	1947480	but we start to have more than one electronic control unit. So, we have the electronic control unit,
1947480	1956920	the sensors and actuators related to it, the network on which the echo communicates, and we have also other electronic control units. Okay.
1956920	1965320	So, now, let's see, we have the car. Okay. So, let's add also the mechanical part, and we finally have a car. Okay.
1965320	1971560	So, we started from a useless metallic piece, and we got to have the car. Okay.
1973320	1982360	Let's focus on the last part of this definition. Okay. So, we divided finally in three parts, and we use, I don't know,
1983080	1990920	green or maybe yellow. No, yellow is very weird. So, let's use this one. Okay.
1992600	1999800	I'm going to underline this because this is extremely important. So, once we have everything that I was
1999800	2009000	mentioning before, we finally says the results of the diagnosis, and guys, remember, guys, we remember,
2009000	2016360	the diagnosis is what we were saying before. Okay. It is the capacity of an electronic system with microprocessor to
2016360	2022440	carry out blah, blah, blah, blah, blah. Okay. So, the result of what everything we have said before is
2023000	2041480	the results of the non-volatile memory. This means that in case something is wrong with what we have said
2041480	2049320	before, the result must be recorded in the dedicated error cells of the non-volatile memory.
2050920	2058200	To connect to the example that we were doing before, if we are reading temperature of the battery pack,
2058200	2067080	and we see that the temperature is out of an acceptable range, for example, the temperature is 70 degrees,
2067960	2078520	then the electronic control unit needs to have a software inside that has a logic, first of all,
2078520	2086120	comparing the two signals, and a logic that in case the information that I see from the sensors is out of a
2087480	2097320	acceptable range, then the echo realizes there is a failure, a problem, and once the the software inside
2097320	2104920	the electronic control unit realizes that there is something wrong, an error must be recorded in the
2104920	2113480	dedicated error cells of the non-volatile memory. So, we arrived here to say that we have a cyclic
2113480	2120920	check of signals coming from different parts of the car. If we have an electronic control unit with a
2120920	2129560	board, you know, we saw before this is a board, on this board and the microprocessor we upload a software,
2130440	2134840	once we receive the physical information from the outside, then this information is acquired
2134920	2141240	processed and processed, and thanks to the logic inside the software, everything is compared. So, if
2141240	2149480	something is wrong, then the echo must realize there is a failure and save an error inside the
2151480	2157720	non-volatile memory. This ends the definition.
2157720	2165400	But, once again, this presentation is very, very nice.
2167640	2176200	But yet, I want to go through something more with you. And once again, I have a specific suggestion. My
2176200	2186680	suggestion is always to think from the, let's say, high level point of view. Let's always find a concrete
2186680	2193000	example in the reality. Because really, guys, of everything you are going to see in this training,
2193560	2201000	the diagnosis part will be probably the closest one to the real world, okay? So, with something that you
2201000	2209720	will see even in your car, okay? So, here on the left, we have the wonderful definition that we used
2209720	2217080	before, okay? So, everything is clear, hopefully, of what is the diagnosis. Okay, great. So,
2219320	2229400	what, let's now consider an example, okay? So, let's move from the slide world to the real world.
2230120	2237720	Let's say one of you is just driving on the highway, and then, for some reason, something wrong,
2238440	2247400	there is something wrong with the accelerator. Okay, what we expect to happen? So, of course, this is a
2247400	2255560	recorded lesson. So, I will not give, I will not get feedback from you. Usually, here, all of the nice
2255560	2262040	answers arrive from the students. But basically, remember, remember always what is the expected
2262040	2270200	result. We are working on improving the quality of cars. So, we have always to put ourselves inside
2270200	2277800	these cars and think, okay, what would I expect to happen? So, we are on the highway, we are driving, we are
2278600	2289160	following the rules of the road, and stuff like this. Then, there's something wrong with the accelerator
2289160	2299400	pedal. So, first of all, we have a, well, we have one, we have an electronic control unit, okay?
2299400	2305880	Let's say we have an electronic control unit managing the accelerator pedals, okay? These electronic control
2305880	2315880	units, we said also in the past, but we are going to say it again, has got some connection with some
2315880	2327000	devices. In this case, we have a connection with the accelerator pedal, okay? This is very bad handwriting,
2327000	2333000	but yeah, this is it. So, we have this physical connection. So, it means that we have an electronic
2333000	2342040	control unit with a potentiometer connected to the electronic control unit, and we are reading. So, we
2342040	2350600	are acquiring information from this potentiometer here, acquisition. We are processing this information
2350600	2360440	because this potentiometer gives just a level of voltage, eventually included between 0.5 and 4.5 volts, okay?
2360440	2371560	Okay? We read this value of voltage, we convert this voltage in a percentage actuation, and we understand
2371560	2382120	if this position is plausible, okay? So, we are acquiring information, processing information, and comparing
2382120	2388440	information coming from a device, in this case, directly connected to the electronic control unit, because the
2388440	2398120	the potentiometer is directly connected to the electronic control unit. We also have to say that for safety
2398120	2405960	reason, we have two accelerator pedal potentiometer, okay? They read the same position, so they read the
2405960	2412280	position of the accelerator pedal, but for safety reason, we have a redundancy here. So, in case one fails,
2412280	2419960	we still have the other one. But most of all, we have two information about the same thing. So, we can
2419960	2426840	perform a comparison between the signals. So, basically, what happens here is that Diego acquires,
2426840	2434840	processes, and compares the information coming from these two potentiometers. If the information, if the two
2434840	2441800	signals are plausible, which means they should be the same information, no? If I'm accelerating to 50% with my
2441800	2449880	foot, then I should read 50% both from here and from here. So, if I read more or less 50% from these two
2449880	2456600	inputs, then it's okay. And I check it every, probably every 10 milliseconds, probably every 5 milliseconds,
2456600	2465320	I have this check, okay? So, every 5 milliseconds, is the voltage between 0.5 and 4.5? Yes. Are these two
2465320	2471400	voltages the same from the two potentiometers? Yes. Okay. And every 10 milliseconds, this check is done.
2472040	2477800	So, start to imagine the amount of information that you get in this way. How many information an
2477800	2485640	electronic control unit has to check? And this is only related to the proper position of the accelerator
2485640	2491960	pedal. This is one of the errors that you might have. Okay, this is one of the main ones, of course, because
2491960	2501480	the accelerator pedal is safety relevant. But on the main electronic control units, the ECU manages even 300,
2501480	2510600	400 diagnostic trouble calls, and so 300, 400 cyclic checks. So, you start to understand how much
2510600	2517880	information electronic control units share. Anyway, so we have an electronic control unit that is able to read
2517880	2524440	this data. And, of course, there is also, let's say, software inside of this electronic control unit,
2524440	2529480	okay? Because we don't need just to read the information physically, then we have also to
2530040	2540760	process them and compare them, okay? So, let's say that one sensor reads 80%, another one reads 10%.
2540760	2547080	So, here, of course, there's something wrong, because they should read the same information.
2548600	2553000	Of course, we dislike tolerance, but the information should be more or less the same.
2553000	2561480	So, let's say that, in reality, we are pushing the accelerator pedal to 50%, but one potential meter reads
2561480	2569640	80%, and the other one reads 10%. So, this is the issue that we were talking about, okay? We said we are on a
2569640	2575960	highway. We are driving. We are pushing the accelerator pedal to 50%. Then, for some reason,
2575960	2581480	one potential meter reads that we are pushing the accelerator pedal to 80%, and in that case,
2581480	2590360	the car would accelerate. The other one reads that we are actuating at 10%. That would mean that we have
2590360	2596280	to slow down, basically, because we are accelerating less than we were doing before. So, what happens in this
2596280	2607320	case? Okay, of course, think about it, but I will get no feedback in this recording. But, basically,
2607320	2612840	what should happen here is that the electronic control unit realizes, okay, there's something wrong
2612840	2620440	here, because there cannot be a difference of 70% between the potentiometers that should create the same
2620440	2628680	position. So, here, what happens is that the electronic control unit realize that there is something wrong.
2629400	2633160	So, detection of
2637080	2644200	failure, okay? So, the electronic control unit realizes, okay, there is something wrong. Detection of failure.
2644200	2655080	So, this means that we will have a DTC, diagnostic trouble code. So, the AIQ realizes that there is
2655080	2663720	something wrong, and the first action, apart from the actions that we mentioned before, which is acquiring,
2663720	2670920	processing, and comparing signals in a cyclic way, and blah, blah, blah. The second step is, okay, there is a failure.
2670920	2680360	So, here, then I save an electronic diagnostic trouble code. So, basically, I will have a code that I already
2680360	2689160	tell you is written in three bytes, okay? So, this every code is expressed in three bytes, okay? So, we'll have
2689160	2697240	a diagnostic trouble code, and this means, from the physical point of view, because, once again, please never
2697240	2706920	forget to mention and find the right connection to the real-world scenario, okay? So, the thing that we
2706920	2715320	have here is that, okay, we realized there is something wrong, and we have a three byte saved in here, okay?
2715320	2727320	So, usually, when I do this lesson live with the students in front of me, I ask, okay, is this enough?
2728120	2734200	I mean, you're on a highway, then the accelerator pedal is not working anymore, so is it enough that we have
2734200	2745640	three bytes saved in a metallic piece? Of course not, because, please remember that we are driving a car
2745640	2752600	on a highway, eventually, in 100 kilometers per hour, 130, or if you're a criminal, then it's going to be 200,
2752600	2759640	300, or whatever. And if there is something wrong with the accelerator pedal, I just don't,
2759640	2766600	I don't want just a code, so three bytes saved in an electronic control unit. I want that the car
2766600	2775240	does something so that I'm safe, so that I do not get killed, and other people do not get killed.
2775240	2784440	So, the next step is not only, okay, I save a diagnostic trouble code inside the electronic control unit,
2784440	2791640	but once I have a code, there is a third extremely important action that will happen,
2791640	2798520	that is a reaction base, basically, to this diagnostic trouble code. So, this is generally called
2800120	2808760	recovery, recovery action, or lymphome action, or system action, you know, there can be
2808760	2816200	plenty of names, but the main idea behind it is that it's not enough to have just three bytes saved
2816200	2822200	in an electronic control unit, because having three bytes saved in the memory will not save me if I
2822200	2829640	cannot accelerate, or if I cannot brake, or if the car, for example, decides to fall over the 80%
2829640	2835000	activation, and starts to accelerate by itself. This will not be helpful for me, this will not save
2835000	2841640	myself in case I have this kind of problems. So, it's not important only everything that we have
2841640	2847480	said before, but it's extremely important, and once the electronic control unit realizes that there is a
2847480	2855960	failure, and saves a diagnostic trouble code, then it enables a recovery action. What is a recovery action?
2855960	2864840	Recovery action is an action, or a set of actions taken by the electronic control unit to preserve
2865320	2874280	first, the safety of the driver, and the occupants of the vehicle. So, the passengers and drivers. So, first of all, safety.
2876920	2883720	Second priority is the safety of the system. Third priority is related to the emissions,
2885560	2892520	so to reduce the emissions. Fourth priority is going to be the performance of the vehicle.
2895000	2901240	and stuff like this. Okay, so the first important thing is to preserve the safety of the driver,
2901880	2906760	and the safety of the passengers, inside car and outside car.
2906760	2919000	So, guys, this is extremely important. You will listen, you will work on cars, you will work on
2920440	2926440	simulators, you will perform a lot of tests about software, about simulation, about the hardware and stuff
2926440	2936040	like this. I don't want to be brutal, let's say, but in the past, there has been a lot of accidents
2936040	2947000	related to some bugs not found in the software, or recovery action not working properly, or some failures
2947000	2956040	not properly seen. DTC not saved, so that there were no recovery action. This is a very serious matter,
2956040	2959560	because you can look for over internet. I don't want to show
2960520	2970680	now, because I prefer to keep the tone of the lesson light, but we have also situations where,
2971320	2979800	because of a software bug, then indeed, in such cases, the car didn't actuate recovery action,
2979800	2984680	but simply the car started to accelerate. So the car started to accelerate by itself,
2985560	2991320	and the people inside the car could not do anything, because the car was just accelerating by itself.
2991960	2997960	And basically, all these people inside this kind of the cars that had this kind of problem basically
2998840	3006440	did accidents, because the car accelerated by itself. And there is an extremely famous case of the
3007240	3014600	Toyota. You can search over internet for Toyota unwanted acceleration, so not wanted acceleration,
3016120	3026680	where almost 100 100 people got killed. Okay, everything happened because there were some tests that were
3026680	3034360	not done properly, some problems inside the software, the chain that I'm showing you here didn't work
3034360	3040600	properly. So finally, even though there were problems on the accelerator pedal, the car didn't realize,
3040600	3046840	and the the action of the car was not to slow down the car slowly and to preserve the safety of
3046840	3053320	drivers and passengers, but the car started to accelerate by itself. Guys, this is extremely serious
3053320	3062280	matter. This can happen. So that's why whatever you do, not just about the argument, this is a general
3062280	3073880	topic. Okay, this applies to everything. But this is why whatever you do, you must always find the
